id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
1652,Inesco wkk,Natural Gas,,PP,Belgium,133.0,,0.0,0.0,0.0,0.0,,,,,51.219787298703096,4.32663917541504,['22WINESCO000149P'],"{'ENTSOE': ['22WINESCO000149P'], 'CARMA': ['CARMA1741']}"
1653,Milazzo,Natural Gas,,PP,Italy,152.0,,0.0,0.0,0.0,0.0,,,,,38.2207102,15.2419327,['26WIMPI-S19TMRC9'],"{'ENTSOE': ['26WIMPI-S19TMRC9'], 'CARMA': ['CARMA28443', 'CARMA28444']}"
1654,Moabit,Hard Coal,,PP,Germany,140.0,,0.0,0.0,0.0,0.0,,,,,52.53078290000001,13.3471759,['11WD8MOAB5X----5'],"{'ENTSOE': ['11WD8MOAB5X----5'], 'CARMA': ['CARMA28839']}"
1655,Montalto,Solar,,PP,Italy,23.0,,0.0,0.0,0.0,0.0,,,,,43.499449799999994,11.6634274,['26WIMPI-S12MNT2M'],"{'ENTSOE': ['26WIMPI-S12MNT2M'], 'CARMA': ['CARMA29138', 'CARMA62498']}"
1656,Montemartini,Natural Gas,,PP,Italy,80.0,,0.0,0.0,0.0,0.0,,,,,41.903756200000004,12.5003261,['26WIMPI-S12AOCS3'],"{'ENTSOE': ['26WIMPI-S12AOCS3'], 'CARMA': ['CARMA37867']}"
1657,Naistenlahti,Natural Gas,,PP,Finland,129.0,,0.0,0.0,0.0,0.0,,,,,61.50934010000001,23.7722458,['44W-T-YT-000007E'],"{'ENTSOE': ['44W-T-YT-000007E'], 'CARMA': ['CARMA30232']}"
1658,Nera montoro,Natural Gas,,PP,Italy,56.0,,0.0,0.0,0.0,0.0,,,,,42.498375700000004,12.4738871,['26WIMPI-S10NMRNY'],"{'ENTSOE': ['26WIMPI-S10NMRNY'], 'CARMA': ['CARMA30824']}"
1659,Azotati,Natural Gas,,PP,Italy,236.0,,0.0,0.0,0.0,0.0,,,,,45.462577,12.234430099999999,['26WIMPI-S05AZTT6'],"{'ENTSOE': ['26WIMPI-S05AZTT6'], 'CARMA': ['CARMA27201']}"
1660,Malpensa,Natural Gas,,PP,Italy,80.0,,0.0,0.0,0.0,0.0,,,,,45.6300625,8.725530699999998,['26WIMPI-S03SMLPC'],"{'ENTSOE': ['26WIMPI-S03SMLPC'], 'CARMA': ['CARMA26835']}"
1661,Maddaloni t.gas,Natural Gas,,PP,Italy,350.0,,0.0,0.0,0.0,0.0,,,,,41.0367027,14.3812391,['26WIMPI-S15MTDD6'],"{'ENTSOE': ['26WIMPI-S15MTDD6'], 'CARMA': ['CARMA26472']}"
1662,Lőrinci gázturbinás erőmű,Oil,,PP,Hungary,170.0,,0.0,0.0,0.0,0.0,,,,,47.7390261,19.6756557,['15WLORINC----PPF'],"{'ENTSOE': ['15WLORINC----PPF'], 'CARMA': ['CARMA25807']}"
1663,Parona,Other,,PP,Italy,44.0,,0.0,0.0,0.0,0.0,,,,,45.2795804,8.749632199999999,['26WIMPI-S03ELMLH'],"{'ENTSOE': ['26WIMPI-S03ELMLH'], 'CARMA': ['CARMA25680']}"
1664,Enipower livorno,Natural Gas,,PP,Italy,203.0,,0.0,0.0,0.0,0.0,,,,,43.548473,10.3105674,['26WIMPI-S09AGPP4'],"{'ENTSOE': ['26WIMPI-S09AGPP4'], 'CARMA': ['CARMA25489', 'CARMA25492']}"
1665,Fhkw linz mitte,Natural Gas,,CHP,Austria,253.8,,0.0,0.0,0.0,0.0,,,,,48.2992333,14.3229459,['14WLSG-MITTE---U'],"{'ENTSOE': ['14WLSG-MITTE---U'], 'CARMA': ['CARMA25365', 'CARMA25363', 'CARMA25362']}"
1666,Linate,Natural Gas,,PP,Italy,18.0,,0.0,0.0,0.0,0.0,,,,,45.452176,9.276308,['26WIMPI-S03CLGN4'],"{'ENTSOE': ['26WIMPI-S03CLGN4'], 'CARMA': ['CARMA25286']}"
1667,Lielahti,Natural Gas,,PP,Finland,142.0,,0.0,0.0,0.0,0.0,,,,,61.517461299999994,23.6656973,['44W-T-YT-000005I'],"{'ENTSOE': ['44W-T-YT-000005I'], 'CARMA': ['CARMA25203']}"
1668,Larino tg,Natural Gas,,PP,Italy,248.0,,0.0,0.0,0.0,0.0,,,,,41.805155299999996,14.919112300000002,['26WIMPI-S14LTRNT'],"{'ENTSOE': ['26WIMPI-S14LTRNT'], 'CARMA': ['CARMA24506']}"
1669,Kymijärvi,Hard Coal,,PP,Finland,170.0,,0.0,0.0,0.0,0.0,,,,,60.96574770000001,25.807173499999998,['44W-T-YT-000004K'],"{'ENTSOE': ['44W-T-YT-000004K'], 'CARMA': ['CARMA23522']}"
1670,International paper kwidzyn,Hard Coal,,PP,Poland,111.6,,0.0,0.0,0.0,0.0,,,,,53.70719399999999,18.9259764,['19W0000000002337'],"{'ENTSOE': ['19W0000000002337'], 'CARMA': ['CARMA23503']}"
1671,Kuusaanniemi,Bioenergy,Pv,PP,Finland,100.0,,0.0,0.0,0.0,0.0,,,,,60.9176468,26.6472516,['44W-T-YT-000014H'],"{'ENTSOE': ['44W-T-YT-000014H'], 'CARMA': ['CARMA23436']}"
1672,Kiel,Hard Coal,,PP,Germany,323.0,,0.0,0.0,0.0,0.0,,,,,54.3232927,10.1227651,['11WD2KIKW000301W'],"{'ENTSOE': ['11WD2KIKW000301W'], 'CARMA': ['CARMA22058']}"
1673,Kellosaari,Oil,,PP,Finland,128.0,,0.0,0.0,0.0,0.0,,,,,63.036729799999996,25.419663500000002,['44W-T-LV-000005J'],"{'ENTSOE': ['44W-T-LV-000005J'], 'CARMA': ['CARMA21734']}"
1674,Kaukaan voima,Bioenergy,,PP,Finland,125.0,,0.0,0.0,0.0,0.0,,,,,61.06556020000001,28.230714199999998,['44W-T-YT-000002O'],"{'ENTSOE': ['44W-T-YT-000002O'], 'CARMA': ['CARMA21518', 'CARMA65378']}"
1675,Katowice,Hard Coal,,PP,Poland,135.0,,0.0,0.0,0.0,0.0,,,,,50.26489189999999,19.023781500000002,['19W000000000076Y'],"{'ENTSOE': ['19W000000000076Y'], 'CARMA': ['CARMA21486', 'CARMA21485']}"
1676,Petit terroir,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,50.0653,1.4875,[nan],"{'GEO': ['GEO40089'], 'CARMA': ['CARMA51907']}"
1677,Peterhead scotland,Natural Gas,,PP,United Kingdom,982.2218931778971,,0.0,0.0,0.0,0.0,,,,,57.477213,-1.788879,[nan],"{'GEO': ['GEO4765'], 'CARMA': ['CARMA34331']}"
1678,Peterborough,Natural Gas,CCGT,PP,United Kingdom,327.73127398976175,,0.0,0.0,0.0,0.0,1993.0,1993.0,,,52.5769,-0.204,[nan],"{'GEO': ['GEO4764'], 'CARMA': ['CARMA34329', 'CARMA34327', 'CARMA34330', 'CARMA64303']}"
1679,Bruck an der leitha,Wind,,PP,Austria,0.0,,0.0,0.0,0.0,0.0,2001.0,2001.0,,,48.0338,16.7264,[nan],"{'GEO': ['GEO45749'], 'CARMA': ['CARMA5963']}"
1680,Bouin,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2003.0,2003.0,,,46.9523,-2.0537,[nan],"{'GEO': ['GEO40099'], 'CARMA': ['CARMA5415']}"
1681,Les moulins boulay,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,49.2,6.5,[nan],"{'GEO': ['GEO40035'], 'CARMA': ['CARMA5418', 'CARMA58204']}"
1682,Bourbriac,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,48.4731,-3.1868,[nan],"{'GEO': ['GEO39893'], 'CARMA': ['CARMA64385']}"
1683,Cet brasov chpp,Lignite,Steam Turbine,CHP,Romania,91.54202726265311,,0.0,0.0,0.0,0.0,1990.0,1995.0,,,45.6623,25.646,[nan],"{'GEO': ['GEO41142'], 'CARMA': ['CARMA5624']}"
1684,Enel brindisi sud federico,Hard Coal,Steam Turbine,PP,Italy,2434.0579540661415,,0.0,0.0,0.0,0.0,1991.0,1993.0,,,40.56324,18.03182,[nan],"{'GEO': ['GEO3078'], 'CARMA': ['CARMA13225']}"
1685,Enipower s.p.a. stabil. di brindisi,Oil,,PP,Italy,1138.6515287180562,,0.0,0.0,0.0,0.0,,,,,40.629278437947995,18.003287315369,[nan],"{'GEO': ['GEO3084'], 'CARMA': ['CARMA5807']}"
1686,West burton,Hard Coal,Steam Turbine,PP,United Kingdom,1818.1675323554664,,0.0,0.0,0.0,0.0,1967.0,1968.0,,,53.3604,-0.8102,[nan],"{'GEO': ['GEO6038'], 'CARMA': ['CARMA49313']}"
1687,Bc borsodchem,Natural Gas,OCGT,CHP,Hungary,43.567489463378685,,0.0,0.0,0.0,0.0,2001.0,2001.0,,,48.2453,20.6476,[nan],"{'GEO': ['GEO42682'], 'CARMA': ['CARMA5345']}"
1688,Butgenbach,Wind,,PP,Belgium,0.0,,0.0,0.0,0.0,0.0,2003.0,2003.0,,,50.4472,6.2418,[nan],"{'GEO': ['GEO41997'], 'CARMA': ['CARMA6425']}"
1689,Butte des fraus,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,48.0968,-2.4812,[nan],"{'GEO': ['GEO40021'], 'CARMA': ['CARMA23942']}"
1690,Butte liphard,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,48.22,1.89,[nan],"{'GEO': ['GEO39920'], 'CARMA': ['CARMA63975']}"
1691,Garcelles,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,49.09,-0.26,[nan],"{'GEO': ['GEO39878'], 'CARMA': ['CARMA59206']}"
1692,Campagnes,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,50.28,2.24,[nan],"{'GEO': ['GEO40050'], 'CARMA': ['CARMA6828']}"
1693,Cast,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,48.16,-4.14,[nan],"{'GEO': ['GEO39930'], 'CARMA': ['CARMA7337']}"
1694,Bouchain,Hard Coal,Steam Turbine,PP,France,230.49791231686947,,0.0,0.0,0.0,0.0,1970.0,1970.0,,,50.2964,3.31585,[nan],"{'GEO': ['GEO2405'], 'CARMA': ['CARMA5408']}"
1695,Bornes cerqueux,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,47.97,1.6,[nan],"{'GEO': ['GEO39972'], 'CARMA': ['CARMA63979']}"
1696,Donzère,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,1999.0,1999.0,,,44.45,4.75,[nan],"{'GEO': ['GEO39913'], 'CARMA': ['CARMA11137']}"
1697,Biblis,Nuclear,,PP,Germany,2401.138220214174,,0.0,0.0,0.0,0.0,1975.0,1977.0,,,49.710879999999996,8.41475,[nan],"{'GEO': ['GEO2336'], 'CARMA': ['CARMA4491']}"
1698,Beaucaire,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,43.81,4.64,[nan],"{'GEO': ['GEO39949'], 'CARMA': ['CARMA60311']}"
1699,Bedzin,Hard Coal,Steam Turbine,CHP,Poland,75.14231941529945,,0.0,0.0,0.0,0.0,1975.0,1975.0,,,50.3025,19.1385,[nan],"{'GEO': ['GEO40610'], 'CARMA': ['CARMA3785']}"
1700,Bel air,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,46.7867,-1.6846,[nan],"{'GEO': ['GEO40097'], 'CARMA': ['CARMA63963']}"
1701,Belchatow,Lignite,Steam Turbine,PP,Poland,4849.896604375362,,0.0,0.0,0.0,0.0,1981.0,2011.0,,,51.26905,19.321199999999997,"[nan, nan]","{'GEO': ['GEO40631', 'GEO40629'], 'CARMA': ['CARMA3873']}"
1702,Benaiciai lithuania,Wind,,PP,Lithuania,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,56.0885,21.2636,[nan],"{'GEO': ['GEO42171'], 'CARMA': ['CARMA1960']}"
1703,Bernay martin,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,46.086000000000006,-0.6554,[nan],"{'GEO': ['GEO39888'], 'CARMA': ['CARMA57707']}"
1704,Bielsko biala ec,Hard Coal,Steam Turbine,CHP,Poland,70.9933569935958,,0.0,0.0,0.0,0.0,,,,,49.812,19.052,[nan],"{'GEO': ['GEO40606'], 'CARMA': ['CARMA4519']}"
1705,Bonneval,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,48.1994,1.4185,[nan],"{'GEO': ['GEO39919'], 'CARMA': ['CARMA5232']}"
1706,Bielsko polnoc ec,Hard Coal,Steam Turbine,CHP,Poland,50.709540709711284,,0.0,0.0,0.0,0.0,,,,,49.873000000000005,19.029,[nan],"{'GEO': ['GEO40605'], 'CARMA': ['CARMA4520']}"
1707,Blenod,Hard Coal,Steam Turbine,PP,France,691.4937369506084,,0.0,0.0,0.0,0.0,1963.0,1969.0,,,48.8684,6.08024,[nan],"{'GEO': ['GEO2368'], 'CARMA': ['CARMA4910']}"
1708,Bobov dol,Hard Coal,Steam Turbine,PP,Bulgaria,580.8547390385111,,0.0,0.0,0.0,0.0,1973.0,1975.0,,,42.285556,23.032778,[nan],"{'GEO': ['GEO42180'], 'CARMA': ['CARMA5022']}"
1709,Silfiac : bodervedan,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,48.15,-3.16,[nan],"{'GEO': ['GEO40028'], 'CARMA': ['CARMA62096']}"
1710,Bois louis,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,47.9998,1.6089,[nan],"{'GEO': ['GEO39971'], 'CARMA': ['CARMA5135']}"
1711,Bollène,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2009.0,2009.0,,,44.28,4.75,[nan],"{'GEO': ['GEO40095'], 'CARMA': ['CARMA60313']}"
1712,Castanet,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,43.66,2.91,[nan],"{'GEO': ['GEO39958'], 'CARMA': ['CARMA63990']}"
1713,Castejon iberdrola,Natural Gas,CCGT,PP,Spain,364.1458599886242,,0.0,0.0,0.0,0.0,2003.0,2003.0,,,42.1718,-1.6773,[nan],"{'GEO': ['GEO43800'], 'CARMA': ['CARMA7343']}"
1714,Les vents cemon,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,48.84212454876,4.354362487793,[nan],"{'GEO': ['GEO2610'], 'CARMA': ['CARMA62098']}"
1715,Datteln,Hard Coal,Steam Turbine,CHP,Germany,279.3634697280458,,0.0,0.0,0.0,0.0,1964.0,1969.0,,,51.6295,7.3313,[nan],"{'GEO': ['GEO44321'], 'CARMA': ['CARMA10290']}"
1716,Cotentin,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2004.0,2004.0,,,49.42,-1.71,[nan],"{'GEO': ['GEO39985'], 'CARMA': ['CARMA42434']}"
1717,Côtes champagne,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,48.82,4.64,[nan],"{'GEO': ['GEO39990'], 'CARMA': ['CARMA9514']}"
1718,Cottam,Hard Coal,Steam Turbine,PP,United Kingdom,1851.3592317290957,,0.0,0.0,0.0,0.0,,,,,53.303999999999995,-0.7815,[nan],"{'GEO': ['GEO2787'], 'CARMA': ['CARMA9523']}"
1719,Crépin,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2004.0,2004.0,,,45.9974,-0.7497,[nan],"{'GEO': ['GEO39890'], 'CARMA': ['CARMA38671']}"
1720,Cuxac cabardès,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,43.39,2.28,[nan],"{'GEO': ['GEO39850'], 'CARMA': ['CARMA9910']}"
1721,Damhead creek,Natural Gas,,PP,United Kingdom,727.0277938288733,,0.0,0.0,0.0,0.0,2001.0,2001.0,,,51.424915305468,0.6014263629913299,[nan],"{'GEO': ['GEO2860'], 'CARMA': ['CARMA10134']}"
1722,Deeside,Natural Gas,,PP,United Kingdom,457.14626430148854,,0.0,0.0,0.0,0.0,1994.0,1994.0,,,53.233180000000004,-3.054693,[nan],"{'GEO': ['GEO2889'], 'CARMA': ['CARMA10450']}"
1723,Champ besnard,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,48.1341,1.8888,[nan],"{'GEO': ['GEO39922'], 'CARMA': ['CARMA63977']}"
1724,Derwent,Natural Gas,,CHP,United Kingdom,216.6395951308259,,0.0,0.0,0.0,0.0,1995.0,1995.0,,,52.911004873482,-1.4142778515816,[nan],"{'GEO': ['GEO2905'], 'CARMA': ['CARMA10600']}"
1725,Martin des besaces,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,49.01,-0.84,[nan],"{'GEO': ['GEO39880'], 'CARMA': ['CARMA42972']}"
1726,Detmarovice,Hard Coal,Steam Turbine,CHP,Czech Republic,737.5933194139823,,0.0,0.0,0.0,0.0,1975.0,1976.0,,,49.9058,18.4681,[nan],"{'GEO': ['GEO42198'], 'CARMA': ['CARMA10637']}"
1727,Didcot shutdown,Hard Coal,Steam Turbine,PP,United Kingdom,1843.9832985349558,,0.0,0.0,0.0,0.0,1968.0,1968.0,,,51.62363,-1.26757,[nan],"{'GEO': ['GEO2928'], 'CARMA': ['CARMA10777']}"
1728,Dinéault,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2002.0,2002.0,,,48.1996,-4.1269,[nan],"{'GEO': ['GEO39933'], 'CARMA': ['CARMA10859']}"
1729,Dio et valquières,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,43.68,3.21,[nan],"{'GEO': ['GEO39959'], 'CARMA': ['CARMA10870']}"
1730,Coryton,Natural Gas,,PP,United Kingdom,715.0942568089549,,0.0,0.0,0.0,0.0,2001.0,2001.0,,,51.511854103063,0.50790309906006,[nan],"{'GEO': ['GEO2781'], 'CARMA': ['CARMA9468']}"
1731,Corlay,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2008.0,,,48.3225,-3.0511,"[nan, nan]","{'GEO': ['GEO39895', 'GEO39901'], 'CARMA': ['CARMA64386', 'CARMA17151']}"
1732,Coren,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,45.08,3.11,[nan],"{'GEO': ['GEO39884'], 'CARMA': ['CARMA63151']}"
1733,Corbières maritimes,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,1991.0,2000.0,,,43.0,3.0,[nan],"{'GEO': ['GEO39849'], 'CARMA': ['CARMA41562']}"
1734,Coolkeeragh esb northern,Natural Gas,CCGT,PP,United Kingdom,371.4287771883966,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,55.0437,-7.24868,[nan],"{'GEO': ['GEO2762'], 'CARMA': ['CARMA9292']}"
1735,Cet constanta chpp,Oil,Steam Turbine,CHP,Romania,87.54628264849286,,0.0,0.0,0.0,0.0,1970.0,1971.0,,,44.1585,28.607,[nan],"{'GEO': ['GEO41137'], 'CARMA': ['CARMA9258']}"
1736,Connahs quay,Natural Gas,,PP,United Kingdom,1303.5094283295457,,0.0,0.0,0.0,0.0,1997.0,1997.0,,,53.231703,-3.081493,[nan],"{'GEO': ['GEO2756'], 'CARMA': ['CARMA9239']}"
1737,Cockenzie demolished,Hard Coal,Steam Turbine,PP,United Kingdom,1106.3899791209735,,0.0,0.0,0.0,0.0,1967.0,1967.0,,,55.968263,-2.9715439999999997,[nan],"{'GEO': ['GEO2711'], 'CARMA': ['CARMA8960']}"
1738,Coat conval,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,48.54,-3.88,[nan],"{'GEO': ['GEO39931'], 'CARMA': ['CARMA8939']}"
1739,Clitourps,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,49.65,-1.37,[nan],"{'GEO': ['GEO39984'], 'CARMA': ['CARMA8885']}"
1740,Chvaletice,Lignite,Steam Turbine,PP,Czech Republic,732.3362181012249,,0.0,0.0,0.0,0.0,1977.0,1997.0,,,50.0275,15.4533,[nan],"{'GEO': ['GEO42196'], 'CARMA': ['CARMA8662']}"
1741,Chicheboville,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,49.1,-0.23,[nan],"{'GEO': ['GEO39874'], 'CARMA': ['CARMA8309']}"
1742,Chépy,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2003.0,2003.0,,,50.0656,1.6269999999999998,[nan],"{'GEO': ['GEO40076'], 'CARMA': ['CARMA8181']}"
1743,Chemin tuleras,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,48.66,1.44,[nan],"{'GEO': ['GEO39923'], 'CARMA': ['CARMA51390']}"
1744,Chemin des haguenets,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,49.4496,2.3038,[nan],"{'GEO': ['GEO40042'], 'CARMA': ['CARMA8132']}"
1745,Chaudeyrac,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,44.66,3.76,[nan],"{'GEO': ['GEO39979'], 'CARMA': ['CARMA8049']}"
1746,Chapelle vallon,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,48.42,4.05,[nan],"{'GEO': ['GEO39845'], 'CARMA': ['CARMA7959']}"
1747,Batiaz,Hydro,Reservoir,PP,Switzerland,159.93630573248407,,0.0,0.0,0.0,0.0,1975.0,1975.0,,,46.10973,7.0617399999999995,[nan],"{'GEO': ['GEO45435'], 'CARMA': ['CARMA23603']}"
1748,Is en bassigny,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,48.0195,5.4704,[nan],"{'GEO': ['GEO39956'], 'CARMA': ['CARMA60310', 'CARMA64640']}"
1749,Les barthes,Wind,,PP,France,0.0,,0.0,0.0,0.0,0.0,2007.0,2008.0,,,44.93,4.07,[nan],"{'GEO': ['GEO39954'], 'CARMA': ['CARMA63153']}"
1750,Marcinelle energie carsid,Natural Gas,CCGT,PP,Belgium,405.0,,0.0,0.0,0.0,0.0,2011.0,2011.0,,,50.407533,4.424872,['22WMARCIN000179H'],"{'ENTSOE': ['22WMARCIN000179H'], 'GEO': ['GEO41970']}"
1751,He dubrovnik,Hydro,Reservoir,PP,Bosnia and Herzegovina,126.0,,0.0,0.0,0.0,0.0,1965.0,1965.0,,,42.6037,18.2357,['36W-HE-DUBROV--K'],"{'ENTSOE': ['36W-HE-DUBROV--K'], 'GEO': ['GEO44805']}"
1752,Korinthos,Natural Gas,CCGT,PP,Greece,433.0,,0.0,0.0,0.0,0.0,2011.0,2011.0,,,37.9386365,22.9322383,['29WKORINTHOSPWR6'],"{'ENTSOE': ['29WKORINTHOSPWR6'], 'GEO': ['GEO42786']}"
1753,Kraftwerk buschhaus,Lignite,Steam Turbine,PP,Germany,352.0,,0.0,0.0,0.0,0.0,1985.0,2002.0,,,52.17086159999999,10.9764261,['11WD2BUSC0002637'],"{'ENTSOE': ['11WD2BUSC0002637'], 'GEO': ['GEO43185']}"
1754,Lichterfelde,Natural Gas,Steam Turbine,PP,Germany,288.0,,0.0,0.0,0.0,0.0,1972.0,1974.0,,,52.4293696,13.3077016,['11WD8LICH5G----1'],"{'ENTSOE': ['11WD8LICH5G----1'], 'GEO': ['GEO44465']}"
1755,Lietuvos elektrine,Natural Gas,Steam Turbine,PP,Lithuania,1045.0,,0.0,0.0,0.0,0.0,1962.0,2006.0,,,54.7858116,24.662469899999998,['41W1023600243EL3'],"{'ENTSOE': ['41W1023600243EL3'], 'GEO': ['GEO42163']}"
1756,Malženice,Natural Gas,CCGT,PP,Slovakia,430.0,,0.0,0.0,0.0,0.0,2010.0,2010.0,,,48.450544799999996,17.675462,['24WV--EOK------Y'],"{'ENTSOE': ['24WV--EOK------Y'], 'GEO': ['GEO42638']}"
1757,Martigues ponteau,Natural Gas,CCGT,PP,France,930.0,,0.0,0.0,0.0,0.0,2012.0,2013.0,,,43.368516,5.017733,"['17W100P100P0245F', '17W100P100P0246D']","{'ENTSOE': ['17W100P100P0245F', '17W100P100P0246D'], 'GEO': ['GEO45606']}"
1758,Protergia cc,Natural Gas,CCGT,PP,Greece,432.0,,0.0,0.0,0.0,0.0,2011.0,2011.0,,,38.3585,22.6883,['29WPROTERGIACC-4'],"{'ENTSOE': ['29WPROTERGIACC-4'], 'GEO': ['GEO42785']}"
1759,Megalopoli,Lignite,Steam Turbine,PP,Greece,511.0,,0.0,0.0,0.0,0.0,1970.0,1991.0,,,37.401244,22.1364871,"['29WAISMEGAL-IV-C', '29WAISMEGAL-IIID']","{'ENTSOE': ['29WAISMEGAL-IIID', '29WAISMEGAL-IV-C'], 'GEO': ['GEO42764']}"
1760,Mochovce,Nuclear,,PP,Slovakia,940.0,,0.0,0.0,0.0,0.0,1998.0,2000.0,,,48.26065,18.44215,['24WV--EMO------K'],"{'ENTSOE': ['24WV--EMO------K'], 'GEO': ['GEO4330']}"
1761,Moorburg,Hard Coal,Steam Turbine,PP,Germany,1600.0,,0.0,0.0,0.0,0.0,2014.0,2014.0,,,53.49293960000001,9.9258731,['11WD8MOOR1C----G'],"{'ENTSOE': ['11WD8MOOR1C----G'], 'GEO': ['GEO44482']}"
1762,Neurath,Lignite,Steam Turbine,PP,Germany,4212.0,,0.0,0.0,0.0,0.0,1972.0,2012.0,,,51.039351,6.595362700000001,['11WD7NEUR-B-KW-B'],"{'ENTSOE': ['11WD7NEUR-B-KW-B'], 'GEO': ['GEO44210', 'GEO44209']}"
1763,Nováky,Lignite,Steam Turbine,PP,Slovakia,440.0,,0.0,0.0,0.0,0.0,1955.0,1994.0,,,48.7190624,18.5420563,['24WV--ENO------B'],"{'ENTSOE': ['24WV--ENO------B'], 'GEO': ['GEO42634']}"
1764,Pego c.c.,Natural Gas,CCGT,PP,Portugal,837.0,,0.0,0.0,0.0,0.0,2011.0,2011.0,,,39.4617794,-8.1496242,['16WPEGO--------O'],"{'ENTSOE': ['16WPEGO--------O'], 'GEO': ['GEO43564']}"
1765,Gönyűi erőmű,Natural Gas,CCGT,PP,Hungary,426.6,,0.0,0.0,0.0,0.0,2011.0,2011.0,,,47.7334344,17.824340300000003,['15WGONYU-----PP5'],"{'ENTSOE': ['15WGONYU-----PP5'], 'GEO': ['GEO42670']}"
1766,Grai,Natural Gas,,PP,United Kingdom,1423.0,,0.0,0.0,0.0,0.0,2010.0,2010.0,,,51.46026269999999,0.7194676,"['48WSTN000GRAI-GD', '48WSTN0000GRAINU']","{'ENTSOE': ['48WSTN000GRAI-GD', '48WSTN0000GRAINU'], 'GEO': ['GEO3365']}"
1767,Gdk mellach,Natural Gas,CCGT,PP,Austria,838.0,,0.0,0.0,0.0,0.0,2012.0,2012.0,,,46.942094899999994,15.5150219,['14W-WGM-KW-----J'],"{'ENTSOE': ['14W-WGM-KW-----J'], 'GEO': ['GEO45146']}"
1768,Esc iber,Natural Gas,CCGT,PP,Spain,815.6,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,37.5653,-0.9514,['18WESC6-12345-07'],"{'ENTSOE': ['18WESC6-12345-07'], 'GEO': ['GEO43776']}"
1769,Enecogen,Natural Gas,CCGT,PP,Netherlands,844.0,,0.0,0.0,0.0,0.0,2011.0,2011.0,,,51.9578535,4.0924342000000005,['49W000000000058P'],"{'ENTSOE': ['49W000000000058P'], 'GEO': ['GEO44502']}"
