CARMA,Name,Name,Name,Name,Fueltype,Fueltype,Fueltype,Fueltype,Technology,Technology,Technology,Technology,Set,Set,Set,Set,Country,Country,Country,Country,Capacity,Capacity,Capacity,Capacity,Efficiency,Efficiency,Efficiency,Efficiency,Duration,Duration,Duration,Duration,Volume_Mm3,Volume_Mm3,Volume_Mm3,Volume_Mm3,DamHeight_m,DamHeight_m,DamHeight_m,DamHeight_m,StorageCapacity_MWh,StorageCapacity_MWh,StorageCapacity_MWh,StorageCapacity_MWh,DateIn,DateIn,DateIn,DateIn,DateRetrofit,DateRetrofit,DateRetrofit,DateRetrofit,DateMothball,DateMothball,DateMothball,DateMothball,DateOut,DateOut,DateOut,DateOut,lat,lat,lat,lat,lon,lon,lon,lon,EIC,EIC,EIC,EIC,projectID,projectID,projectID,projectID
,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC
id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Arcos iberdrola,Arcos,Arcos frontera,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,PP,,Spain,Spain,Spain,,1451.301694499304,1585.1999999999998,1456.5834399544967,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2005.0,,,,2006.0,,,,,,,,,,36.675206,36.7560042,36.6721,,-5.815155,-5.8116522,-5.8164,,[nan],"['18WARCOS1-123-0E', '18WARCOS2-123-06', '18WARCOS3-123-0Z']",[nan],,['CARMA1942'],"['18WARCOS1-123-0E', '18WARCOS2-123-06', '18WARCOS3-123-0Z']",['GEO43795'],nan
201,Arrubal,Arrubal,Arrubal,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,PP,,Spain,Spain,Spain,,734.3715089180539,784.6,728.2917199772484,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2005.0,,,,2005.0,,,,,,,,,,42.43748,42.434452,42.4194,,-2.25033,-2.2519622999999998,-2.2511,,[nan],"['18WARRU1-1234-0J', '18WARRU2-1234-0A']",[nan],,['CARMA2132'],"['18WARRU1-1234-0J', '18WARRU2-1234-0A']",['GEO43801'],nan
202,Asco,Asco,Asco,,Nuclear,Nuclear,Nuclear,,,,,,PP,PP,PP,,Spain,Spain,Spain,,1954.383869379869,1987.5,1958.9484093628507,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1984.0,,,,1986.0,,,,,,,,,,41.2,41.1827575,41.2008,,0.5694444444,0.5671571,0.5679,,[nan],"['18WASC1-12345-0Z', '18WASC2-12345-0P']",[nan],,['CARMA2252'],"['18WASC2-12345-0P', '18WASC1-12345-0Z']",['GEO2175'],nan
203,Balti,Balti eleketrijaam,Balti estonia,,Hard Coal,Oil,Oil,,,,Steam Turbine,,PP,PP,PP,,Estonia,Estonia,Estonia,,988.5545924895413,472.0,669.7290622609704,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1959.0,,,,1965.0,,,,,,,,,,59.352966,59.35367720000001,59.3533,,28.12583,28.121608600000002,28.1185,,[nan],['38W-MT--BEJ----R'],[nan],,['CARMA3070'],['38W-MT--BEJ----R'],['GEO42092'],nan
204,Barbara,S.barbara,Santa barbara,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,PP,,Italy,Italy,Italy,,358.0061105975513,391.0,355.04221348890854,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2006.0,,,,2006.0,,,,,,,,,,43.563056,,43.565,,11.478056,,11.4777,,[nan],['26WIMPI-S09SBRBU'],[nan],,['CARMA39544'],['26WIMPI-S09SBRBU'],['GEO43999'],nan
205,Barrios,Barrios,Los barrios,,Hard Coal,Hard Coal,Hard Coal,,,,Steam Turbine,,PP,PP,PP,,Spain,Spain,Spain,,500.8970814623345,570.0,523.6912567839274,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1985.0,,,,1985.0,,,,,,,,,,36.183696000000005,36.1850645,36.1828,,-5.418414,-5.4925573,-5.42,,[nan],['18WBRR1-12345-0H'],[nan],,['CARMA25833'],['18WBRR1-12345-0H'],['GEO43679'],nan
206,Belleville,Belleville,Belleville,,Nuclear,Nuclear,Nuclear,,,,,,PP,PP,PP,,France,France,France,,2592.27833200152,2620.0,2592.27833200152,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1988.0,,,,1989.0,,,,,,,,,,47.509722222200004,48.8728179,47.510295,,2.875,2.3894610000000003,2.87505,,[nan],"['17W100P100P01857', '17W100P100P01865']",[nan],,['CARMA3945'],"['17W100P100P01865', '17W100P100P01857']",['GEO2300'],nan
207,Volturno rocchetta,Volturno,,Volturno,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,26.949489267994593,23.0,,23.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,41.612274,41.3205462,,41.625824,14.0969665,14.239962900000002,,14.089016,"[nan, nan]",['26WIMPI-S14V1LTN'],,[nan],"['CARMA65650', 'CARMA37699']",['26WIMPI-S14V1LTN'],nan,['H1317']
208,Berlin melitta,Mitte,Berlin mite,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,CHP,,Germany,Germany,Germany,,358.5568892292398,444.0,404.20190458737284,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1996.0,,,,1996.0,,,,,,,,,,52.5243681651343,52.5372897,52.5116,,13.410530090332001,13.360274300000002,13.421,,"[nan, nan]",['11WD8MITT5G----0'],[nan],,"['CARMA4170', 'CARMA28756']",['11WD8MITT5G----0'],['GEO44304'],nan
209,Bergkamen,Bergkamen,Bergkamen,,Hard Coal,Hard Coal,Hard Coal,,,,Steam Turbine,,PP,PP,CHP,,Germany,Germany,Germany,,722.8805457579771,717.0,688.727762002806,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1981.0,,,,1981.0,,,,,,,,,,51.63718599,51.615808200000004,51.6368,,7.627465689999999,7.6429742,7.61908,,"[nan, nan]",['11WD7BERG1S--KWB'],[nan],,"['CARMA4133', 'CARMA4135']",['11WD7BERG1S--KWB'],['GEO44212'],nan
210,Ytre matre,Matre,,Matre,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,3.0456316576681006,214.8,,330.0,,,,,0.0,0.0,,575.5260000000001,0.0,0.0,,165.88000000000005,0.0,0.0,,991.5,0.0,0.0,,189923.58000000002,,,,,,,,,,,,,,,,,60.8666667,60.87582,,60.871319,5.5833333,5.584232,,5.595473,[nan],['50WP00000000447U'],,"[nan, nan]",['CARMA61470'],['50WP00000000447U'],nan,"['N89', 'N202']"
211,Tuggen,Tuggen,,Tuggen,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Sweden,Sweden,,Sweden,95.7198520981403,105.0,,105.0,,,,,0.0,0.0,,0.0,0.0,0.0,,10.8,0.0,0.0,,27.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,64.5953688552112,,,64.479423,18.673506975174,,,18.878073,[nan],['46WPU0000000041V'],,[nan],['CARMA46525'],['46WPU0000000041V'],nan,['H502']
212,Vobano,Vobarno,,Vobarno,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Italy,Italy,,Italy,24.365053261344805,28.0,,28.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.640087,45.642464200000006,,45.640087,10.503473,10.500530699999999,,10.503473,[nan],['26WIMPI-S03VBRNR'],,[nan],['CARMA65629'],['26WIMPI-S03VBRNR'],nan,['H1177']
213,Tusciano,Tusciano,,Tusciano,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,7.396534025765387,10.0,,9.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,40.657211,40.6088874,,40.657211,15.02305,14.95956,,15.02305,[nan],['26WIMPI-S15TSCNW'],,[nan],['CARMA46680'],['26WIMPI-S15TSCNW'],nan,['H1806']
214,Tjorhom,Tjorhom,,Tjørhom,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,104.42165683433487,120.0,,120.0,,,,,0.0,0.0,,2872.3716666666664,0.0,0.0,,931.58,0.0,0.0,,158.0,0.0,0.0,,344684.6,,,,,,,,,,,,,,,,,58.66263000000001,58.8885747,,58.881372,6.716939999999999,6.8519783,,6.817814,[nan],['50WP00000000743Q'],,[nan],['CARMA45586'],['50WP00000000743Q'],nan,['N307']
215,Bexbach,Bexbach,Bexbach,,Hard Coal,Hard Coal,Hard Coal,,,,Steam Turbine,,PP,PP,CHP,,Germany,Germany,Germany,,682.2791964235852,726.0,712.6995448837604,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1983.0,,,,1983.0,,,,,,,,,,49.36487575,49.35602249999999,49.3631,,7.235540744,7.2553744999999985,7.23778,,[nan],['11WD7MITB1C----N'],[nan],,['CARMA4305'],['11WD7MITB1C----N'],['GEO44325'],nan
216,Tonstad,Tonstad,,Tonstad,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,835.373254674679,960.0,,960.0,,,,,0.0,0.0,,76.91654166666667,0.0,0.0,,70.19,0.0,0.0,,442.0,0.0,0.0,,73839.88,,,,,,,,,,,,,,,,,58.66263000000001,58.66263079999999,,58.65815500000001,6.716939999999999,6.7169482999999985,,6.728166000000001,[nan],['50WP00000000747I'],,[nan],['CARMA45858'],['50WP00000000747I'],nan,['N4']
217,Torbole,Torbole,,Torbole torbole,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,108.42448701298437,110.0,,110.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.8695130708089,45.87782429999999,,45.882608000000005,10.875606536865199,10.8908516,,10.882742,[nan],['26WIMPI-S04TRBLJ'],,[nan],['CARMA45905'],['26WIMPI-S04TRBLJ'],nan,['H464']
218,Tornavento,Tornavento,,Tornavento,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,6.439335504783984,7.0,,7.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.59677,45.58134829999999,,45.59677,8.754735,8.7097632,,8.754735,[nan],['26WIMPI-S01TRNVI'],,[nan],['CARMA65622'],['26WIMPI-S01TRNVI'],nan,['H1896']
219,Torpa,Torpa,,Torpa,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,130.52707104291858,164.0,,150.0,,,,,0.0,0.0,,1778.3333333333333,0.0,0.0,,250.0,0.0,0.0,,470.0,0.0,0.0,,266750.0,,,,,,,,,,,,,,,,,61.0,61.012798100000005,,61.00656899999999,10.0333333,9.9187853,,10.031814,[nan],['50WP00000000749E'],,[nan],['CARMA45938'],['50WP00000000749E'],nan,['N133']
220,Torpshammar,Torpshammar,,Torpshammar,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Sweden,Sweden,,Sweden,95.7198520981403,110.0,,110.0,,,,,0.0,0.0,,0.0,0.0,0.0,,2.5,0.0,0.0,,26.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,62.4833333,62.475592299999995,,62.472822,16.3333333,16.324512,,16.325252,[nan],['46WPU0000000052Q'],,[nan],['CARMA45940'],['46WPU0000000052Q'],nan,['H497']
221,Torre,Torrent,,Torrent,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,10.268129588709597,15.0,,14.49,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.682972,,,45.682972,8.708733,,,8.708733,[nan],['26WIMPI-0456524T'],,[nan],['CARMA65606'],['26WIMPI-0456524T'],nan,['H1553']
222,Torrite,Torrite,,Torrite,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Italy,Italy,,Italy,58.293389927767436,67.0,,67.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,44.12125,44.097997899999996,,44.12125,10.404598,10.399246,,10.404598,[nan],['26WIMYI-S09TRRTB'],,[nan],['CARMA65818'],['26WIMYI-S09TRRTB'],nan,['H684']
223,Triano,Triano,,Triano,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,20.884331366866974,24.0,,24.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,42.360941,42.540468100000005,,42.360941,14.138007,13.816010999999998,,14.138007,[nan],['26WIMPI-S13TRNIP'],,[nan],['CARMA46276'],['26WIMPI-S13TRNIP'],nan,['H1290']
224,Trollheim,Trollheim,,Trollheim,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,113.12346157052944,130.0,,126.6,,,,,0.0,0.0,,1326.2401263823065,0.0,0.0,,179.0,0.0,0.0,,400.0,0.0,0.0,,167902.0,,,,,,,,,,,,,,,,,62.85,,,63.001093000000004,9.083333300000001,,,9.020321000000001,[nan],['50WP00000000755J'],,[nan],['CARMA46362'],['50WP00000000755J'],nan,['N160']
225,Tummel bridge,Tumb,,Tummel bridge tumb,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,United Kingdom,United Kingdom,,United Kingdom,29.58613610306155,40.0,,34.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,56.7075397291111,,,56.673,-4.0210389601294,,,-4.147,[nan],['48WSTN00000TUMBB'],,[nan],['CARMA46578'],['48WSTN00000TUMBB'],nan,['H1079']
226,Tunnsjo,Tunnsjodal,,Tunnsjødal,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,123.30457311187709,171.2,,176.0,,,,,0.0,0.0,,40.18181818181819,0.0,0.0,,13.0,0.0,0.0,,237.5,0.0,0.0,,7072.000000000001,,,,,,,,,,,,,,,,,64.6833333,,,64.703361,13.65,,,12.836591,"[nan, nan]",['50WP00000000763K'],,[nan],"['CARMA46613', 'CARMA46614']",['50WP00000000763K'],nan,['N236']
227,Tysso,Tysso,,Tysso,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,156.63248525150232,220.0,,224.0,,,,,0.0,0.0,,2652.1535714285715,0.0,0.0,,353.2,0.0,0.0,,725.0,0.0,0.0,,594082.4,,,,,,,,,,,,,,,,,,60.618036100000005,,60.129931000000006,,5.5829755,,6.641964999999999,[nan],['50WP00000000775D'],,[nan],['CARMA46782'],['50WP00000000775D'],nan,['N50']
228,Vizzola,Vizzola t.,,Vizzola,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,27.67173906109874,31.0,,31.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.6317,45.6261799,,45.6317,8.6865,8.6829486,,8.6865,[nan],['26WIMPI-S01VTZZU'],,[nan],['CARMA65628'],['26WIMPI-S01VTZZU'],nan,['H1123']
229,Usta,Usta,,Usta,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,174.03609472389147,180.0,,184.0,,,,,0.0,0.0,,2607.1195652173915,0.0,0.0,,385.0,0.0,0.0,,540.0,0.0,0.0,,479710.0,,,,,,,,,,,,,,,,,60.628209999999996,60.566774699999996,,60.567368,8.56279,8.3094514,,8.410259,[nan],['50WP00000000785A'],,[nan],['CARMA47356'],['50WP00000000785A'],nan,['N116']
230,Val noana,Val noana,,Val noana,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Italy,Italy,,Italy,48.382034333241826,55.0,,55.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,46.149311,46.138214000000005,,46.149311,11.789193,11.839135,,11.789193,[nan],['26WIMPI-S04VNLNS'],,[nan],['CARMA47535'],['26WIMPI-S04VNLNS'],nan,['H790']
231,Valpelline,Valpelline,,Valpelline valpellin,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Italy,Italy,,Italy,113.12346157052944,130.0,,130.0,,,,,0.0,0.0,,0.0,0.0,0.0,,105.48,0.0,0.0,,962.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.824861999999996,45.825774700000004,,45.825196000000005,7.3255,7.3267545,,7.333163000000001,[nan],['26WIMPI-S02VLPL3'],,[nan],['CARMA47688'],['26WIMPI-S02VLPL3'],nan,['H394']
232,Valsoera talessio,Telessio,,Valsoera telessio,Hydro,Hydro,,Hydro,,,,Pumped Storage,PP,PP,,Store,Italy,Italy,,Italy,29.15104586625182,35.0,,34.4,,,,,0.0,0.0,,0.0,0.0,0.0,,7.7,0.0,0.0,,555.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,45.487814,,,,7.395236,[nan],['26WIMPI-S01TLSSX'],,[nan],['CARMA47691'],['26WIMPI-S01TLSSX'],nan,['H3312']
233,Vamma,Vamma,,Vamma,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,187.0888018281833,213.0,,223.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,27.5,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,59.583259999999996,59.54177989999999,,59.542692,11.16286,11.170680800000001,,11.170125,[nan],['50WP000000007957'],,[nan],['CARMA47696'],['50WP000000007957'],nan,['N170']
234,Varzo,Varzo,,Varzo,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,60.877825934417224,48.0,,48.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,46.20668,46.2088946,,46.20668,8.252412,8.252600900000001,,8.252412,"[nan, nan, nan]","['26WIMPI-S01V2RZE', '26WIMPI-S01VRZAE']",,[nan],"['CARMA47809', 'CARMA65741', 'CARMA65742']","['26WIMPI-S01V2RZE', '26WIMPI-S01VRZAE']",nan,['H869']
235,Vemork,Vemork,,Vemork,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,178.38699709198875,204.0,,204.0,,,,,0.0,0.0,,5.133333333333331,0.0,0.0,,1.4,0.0,0.0,,300.0,0.0,0.0,,1047.1999999999996,,,,,,,,,,,,,,,,,59.55,59.88104999999999,,59.869440000000004,9.25,8.496001999999999,,8.493679,[nan],['50WP00000000807Q'],,[nan],['CARMA47925'],['50WP00000000807Q'],nan,['N64']
236,Venamartello,Venamartello,,Venamartello,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,22.62469231410589,20.0,,20.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,42.769944,42.7896735,,42.769944,13.410185,13.416410699999998,,13.410185,[nan],['26WIMPI-S11VNMRS'],,[nan],['CARMA47928'],['26WIMPI-S11VNMRS'],nan,['H1399']
237,Venaus mont cenis,Venaus,,Venaus venaus venasco,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Italy,Italy,,Italy,208.84331366866974,230.0,,230.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.158443,45.151157500000004,,45.161887,7.008106,7.017067599999999,,7.008396,[nan],['26WIMPI-S01VNSE6'],,[nan],['CARMA65743'],['26WIMPI-S01VNSE6'],nan,['H196']
238,Verampio,Verampio,,Verampio,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,21.754511840486433,54.0,,50.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,46.210781,46.247580600000006,,46.210781,8.320613999999999,8.328399099999999,,8.32061399999999,[nan],['26WIMPI-S01VRMPN'],,[nan],['CARMA61242'],['26WIMPI-S01VRMPN'],nan,['H845']
239,Verres,Verres,,Verres,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,8.666997517249795,12.0,,12.3,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,45.666562,45.662435200000004,,45.666562,7.6891110000000005,7.6938048,,7.6891110000000005,[nan],['26WIMPI-S02VRREO'],,[nan],['CARMA7349'],['26WIMPI-S02VRREO'],nan,['H1676']
240,Vinadio,Vinadio,,Vinadio,Hydro,Hydro,,Hydro,,,,Run-Of-River,PP,PP,,Store,Italy,Italy,,Italy,52.210828417167434,60.0,,60.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,44.309025,44.3077779,,44.309025,7.176025,7.176439199999999,,7.176025,[nan],['26WIMPI-S01VNDI6'],,[nan],['CARMA48320'],['26WIMPI-S01VNDI6'],nan,['H740']
241,Vinje,Vinje,,Vinje,Hydro,Hydro,,Hydro,,,,Reservoir,PP,PP,,Store,Norway,Norway,,Norway,261.05414208583716,309.0,,300.0,,,,,0.0,0.0,,516.096,0.0,0.0,,307.2,0.0,0.0,,221.8,0.0,0.0,,154828.8,,,,,,,,,,,,,,,,,59.5666667,59.88997200000001,,59.625305000000004,8.0,7.764775699999999,,7.853282000000001,[nan],['50WP00000000822U'],,[nan],['CARMA48338'],['50WP00000000822U'],nan,['N296']
242,Besos,Besos,Besos sant adria,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,PP,,Spain,Spain,Spain,,760.0928710179087,1670.6,1527.5918826522784,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2002.0,,,,2011.0,,,,,,,,,,41.4274368801166,41.486295500000004,41.41879333333333,,2.2226777571614598,2.1925285,2.2288666666666668,,"[nan, nan, nan]","['18WBES3-12345-0V', '18WBES4-12345-0L', '18WBES5-123456-T']","[nan, nan, nan]",,"['CARMA4240', 'CARMA4242', 'CARMA4241']","['18WBES4-12345-0L', '18WBES5-123456-T', '18WBES3-12345-0V']","['GEO43818', 'GEO43770', 'GEO43841']",nan
243,Csepel,Alpiq csepel erőmű,Csepel,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,PP,,Hungary,Hungary,Hungary,,542.9208565431173,401.0,366.87695393853886,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2000.0,,,,2000.0,,,,,,,,,,47.4980099893041,47.430842600000005,47.428000000000004,,19.0399074554443,19.0568323,19.0525,,"[nan, nan]",['15WCSEPEL----PPI'],[nan],,"['CARMA9765', 'CARMA11456']",['15WCSEPEL----PPI'],['GEO42667'],nan
244,Beznau,Kkb kernkw beznau,Beznau,,Nuclear,Nuclear,Nuclear,,,,,,PP,PP,PP,,Switzerland,Switzerland,Switzerland,,694.1904557450879,730.0,722.7188306387217,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1969.0,,,,1971.0,,,,,,,,,,47.5525,47.552,47.552,,8.2286111111,8.23,8.2281,,[nan],['12W-0000000017-E'],[nan],,['CARMA4311'],['12W-0000000017-E'],['GEO2329'],nan
245,Dk sollac,Dk,Dk dunkerque,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,PP,,France,France,France,,743.5511527795296,796.0,728.2917199772484,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2005.0,,,,2005.0,,,,,,,,,,51.03,,51.048159999999996,,2.36,,2.32547,,[nan],['17W100P100P0350I'],[nan],,['CARMA10943'],['17W100P100P0350I'],['GEO2947'],nan
246,Congresgebouw den haag,Den haag,Den hague repower,,Natural Gas,Natural Gas,Natural Gas,,,,CCGT,,PP,PP,CHP,,Netherlands,Netherlands,Netherlands,,111.4105836535718,112.0,109.24375799658725,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2008.0,,,,2008.0,,,,,,,,,,52.07666700000001,52.07049779999999,52.076,,4.298611,4.300699900000001,4.2905,,"[nan, nan, nan]",['49W0000000000342'],[nan],,"['CARMA9232', 'CARMA10543', 'CARMA10364']",['49W0000000000342'],['GEO44498'],nan
247,Corby,Corb,Corby cc,,Natural Gas,Natural Gas,Natural Gas,,,,,,PP,PP,PP,,United Kingdom,United Kingdom,United Kingdom,,337.2601154706162,401.0,335.0570009438621,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1994.0,,,,1994.0,,,,,,,,,,52.5034077752536,52.49229829999999,52.51043588522101,,-0.685307044921875,-0.6842332999999999,-0.68143129348755,,"[nan, nan]",['48WSTN00000CORBV'],[nan],,"['CARMA9335', 'CARMA9336']",['48WSTN00000CORBV'],['GEO2770'],nan
