projectID,best_match,compound_code,formatted_address,global_code,KeywordName,lat,lon,place_name,num_results,partial_match,place_id,PlantName,place_ok,return_pos,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types,gm_lat,gm_lon,gm_url
48WSTN00000DAMCL,False,"FVMG+G4 London, United Kingdom","71 Bondway, Parry St, Vauxhall, London SW8 1SF, United Kingdom",9C3XFVMG+G4,Damc,51.462869500000004,-2.5896202,DAMAC Tower Nine Elms London,1,,ChIJPdapF-4EdkgRz_ik8TYcF8g,Damc,False,1,4,places,BUST,"Damc, United Kingdom",2/2/2021 15:57,0.25,"['point_of_interest', 'establishment']",51.4838209,-0.1247459,https://www.google.com/maps/place/?q=place_id:ChIJPdapF-4EdkgRz_ik8TYcF8g
26WIMPI-S01SDMNO,False,"3J69+H6 Assisi, Province of Perugia, Italy","Via San Damiano, 85, 06081 Assisi PG, Italy",8FMJ3J69+H6,Damiano,,,San Damiano,1,,ChIJz8dioi2dLhMRI9RBQWI3kL8,S Damiano,False,1,4,places,BUST,"Damiano, Italy",2/2/2021 15:57,0.7777777777777778,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",43.0614954,12.618054,https://www.google.com/maps/place/?q=place_id:ChIJz8dioi2dLhMRI9RBQWI3kL8
17W100P100P0206P,True,PGM9+24 Dampierre-en-Burly,45570 Dampierre-en-Burly,8FV4PGM9+24,Dampierre,46.06671,-0.414179,Dampierre Nuclear Power Plant,1,,ChIJpyyuFKFC5UcRWfqEl0UEbsw,Dampierre,True,1,1,places,OK,"Dampierre nuclear plant, France",2/2/2021 15:57,0.75,"['point_of_interest', 'establishment']",47.7325158,2.5177699,https://www.google.com/maps/place/?q=place_id:ChIJpyyuFKFC5UcRWfqEl0UEbsw
17W100P100P0205R,True,PGM9+24 Dampierre-en-Burly,45570 Dampierre-en-Burly,8FV4PGM9+24,Dampierre,46.06671,-0.414179,Dampierre Nuclear Power Plant,1,,ChIJpyyuFKFC5UcRWfqEl0UEbsw,Dampierre,True,1,1,places,OK,"Dampierre nuclear plant, France",2/2/2021 15:57,0.75,"['point_of_interest', 'establishment']",47.7325158,2.5177699,https://www.google.com/maps/place/?q=place_id:ChIJpyyuFKFC5UcRWfqEl0UEbsw
17W100P100P0203V,True,PGM9+24 Dampierre-en-Burly,45570 Dampierre-en-Burly,8FV4PGM9+24,Dampierre,46.06671,-0.414179,Dampierre Nuclear Power Plant,1,,ChIJpyyuFKFC5UcRWfqEl0UEbsw,Dampierre,True,1,1,places,OK,"Dampierre nuclear plant, France",2/2/2021 15:57,0.75,"['point_of_interest', 'establishment']",47.7325158,2.5177699,https://www.google.com/maps/place/?q=place_id:ChIJpyyuFKFC5UcRWfqEl0UEbsw
17W100P100P0204T,True,PGM9+24 Dampierre-en-Burly,45570 Dampierre-en-Burly,8FV4PGM9+24,Dampierre,46.06671,-0.414179,Dampierre Nuclear Power Plant,1,,ChIJpyyuFKFC5UcRWfqEl0UEbsw,Dampierre,True,1,1,places,OK,"Dampierre nuclear plant, France",2/2/2021 15:57,0.75,"['point_of_interest', 'establishment']",47.7325158,2.5177699,https://www.google.com/maps/place/?q=place_id:ChIJpyyuFKFC5UcRWfqEl0UEbsw
26WIMPI-S03UDTRA,True,,"25047 Darfo Boario Terme, Province of Brescia, Italy",,Darfo,45.89724030000001,10.195664,Darfo Boario Terme,1,,ChIJ6-z1uxTQg0cRsA9nLgJ4BgQ,Darfo,True,1,2,places,OK,"Darfo, Italy",2/2/2021 15:57,0.43478260869565216,"['administrative_area_level_3', 'political']",45.8972403,10.195664,https://www.google.com/maps/place/?q=place_id:ChIJ6-z1uxTQg0cRsA9nLgJ4BgQ
48WSTN00000DEEP3,False,"PMQ9+HW Hull, United Kingdom","Tower St, Hull HU1 4DP, United Kingdom",9C5XPMQ9+HW,Deep,53.73900399999999,-0.330196,The Deep,1,,ChIJFQbCCx--eEgRY9AeJs-y5NU,Deep,False,1,4,places,BUST,"Deep, United Kingdom",2/2/2021 15:57,0.6666666666666666,"['aquarium', 'tourist_attraction', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",53.7389286,-0.3302169,https://www.google.com/maps/place/?q=place_id:ChIJFQbCCx--eEgRY9AeJs-y5NU
26WIMPI-0393717G,True,,"71026 Deliceto, Province of Foggia, Italy",,Deliceto Torretta,,,Deliceto,1,,ChIJ6ZiZXJPqORMR4js5Z0LnDC0,Deliceto Torretta,True,1,2,places,OK,"Deliceto Torretta, Italy",2/2/2021 15:57,0.64,"['locality', 'political']",41.2230168,15.3861953,https://www.google.com/maps/place/?q=place_id:ChIJ6ZiZXJPqORMR4js5Z0LnDC0
49W0000000000342,True,,"The Hague, Netherlands",,Den Haag,,,The Hague,1,,ChIJcb2YQi-3xUcREGwejVreAAQ,Den Haag,True,1,2,places,OK,"Den Haag, Netherlands",2/2/2021 15:57,0.5882352941176471,"['locality', 'political']",52.0704978,4.3006999,https://www.google.com/maps/place/?q=place_id:ChIJcb2YQi-3xUcREGwejVreAAQ
48WSTN00000DERWO,True,"283G+QP Boncath, United Kingdom","3 Pantyderi, Blaenffos, Boncath SA37 0JB, United Kingdom",9C4Q283G+QP,Derw,52.70792849999999,-3.6921769,Derw Glass,3,,ChIJeel4NDgpb0gROsqLBsrZ_NU,Derw,True,1,2,places,OK,"Derw, United Kingdom",2/2/2021 15:58,0.5714285714285714,"['point_of_interest', 'establishment']",52.0044898,-4.6732487,https://www.google.com/maps/place/?q=place_id:ChIJeel4NDgpb0gROsqLBsrZ_NU
32W001100100026K,True,,"4800 Devin, Bulgaria",,Deven,,,Devin,1,,ChIJrWRlQcaJrBQRUt7WmwOzExE,Deven,True,1,2,places,OK,"Deven, Bulgaria",2/2/2021 15:58,0.8,"['locality', 'political']",41.7429109,24.3915387,https://www.google.com/maps/place/?q=place_id:ChIJrWRlQcaJrBQRUt7WmwOzExE
48WSTN0000DIDCBC,False,"77CM+CF Williamsburg, Virginia","Sadler Center, 200 Stadium Dr, Williamsburg, VA 23185, United States",879577CM+CF,Didcb,,,William & Mary,1,,ChIJMWOHJcN4sIkRte0qJwGuwco,Didcb,False,1,4,places,BUST,"Didcb, United Kingdom",2/2/2021 15:58,0.1176470588235294,"['university', 'point_of_interest', 'establishment']",37.2710803,-76.7162891,https://www.google.com/maps/place/?q=place_id:ChIJMWOHJcN4sIkRte0qJwGuwco
48WSTN000DIDCGTK,False,,,,Didcgt,51.60804400000001,-1.24484,,0,,,Didcgt,False,0,4,places,ZERO,"Didcgt, United Kingdom",2/2/2021 15:58,0.0,[],,,
48WSTN10000DINOQ,False,"9C46+3M Orlando, Florida","2901 W Osceola Pkwy, Orlando, FL 32830, United States",76WW9C46+3M,Dino,50.71491400000001,-2.4341167,DINOSAUR,1,,ChIJ74APH45-3YgR6A4ShDapSaQ,Dino,False,1,4,places,BUST,"Dino, United Kingdom",2/2/2021 15:58,0.6666666666666666,"['amusement_park', 'point_of_interest', 'establishment']",28.3552462,-81.5882807,https://www.google.com/maps/place/?q=place_id:ChIJ74APH45-3YgR6A4ShDapSaQ
17W100P100P02659,True,9PV7+3R Loperhet,29470 Loperhet,8CWQ9PV7+3R,Dirinon,48.398193600000006,-4.2697753999999986,Gare Dirinon,19,,ChIJGyjH4XC0FkgR5r3B3YRaD8M,Dirinon,True,3,1,places,OK,"Dirinon power station, France",2/2/2021 15:58,0.7368421052631579,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",48.3926754,-4.2853878,https://www.google.com/maps/place/?q=place_id:ChIJGyjH4XC0FkgR5r3B3YRaD8M
34WEHP-DJE-1---R,False,"GXHJ+H4 Boljetin, Serbia",Serbia,8GP3GXHJ+H4,Djerdap,,,National Park Djerdap,1,,ChIJMx2coYdtUUcRwCLMcL93z6c,Djerdap,False,1,4,places,BUST,"Djerdap, Serbia",2/2/2021 15:58,0.5,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",44.5289598,21.9802686,https://www.google.com/maps/place/?q=place_id:ChIJMx2coYdtUUcRwCLMcL93z6c
34WEHP-DJE-2---M,False,"GXHJ+H4 Boljetin, Serbia",Serbia,8GP3GXHJ+H4,Djerdap,,,National Park Djerdap,1,,ChIJMx2coYdtUUcRwCLMcL93z6c,Djerdap,False,1,4,places,BUST,"Djerdap, Serbia",2/2/2021 15:58,0.5,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",44.5289598,21.9802686,https://www.google.com/maps/place/?q=place_id:ChIJMx2coYdtUUcRwCLMcL93z6c
17W100P100P0350I,False,"7V2V+QR Crécy-en-Ponthieu, France","39 Avenue des Fusillés, 80150 Crécy-en-Ponthieu, France",9F237V2V+QR,Dk,,,Dk Trucks Park,1,,ChIJHQwixXWU3UcRyGAAEdC77P8,Dk,False,1,4,places,BUST,"Dk, France",2/2/2021 15:58,0.25,"['car_dealer', 'point_of_interest', 'store', 'establishment']",50.2519839,1.8945724,https://www.google.com/maps/place/?q=place_id:ChIJHQwixXWU3UcRyGAAEdC77P8
48WSTN00000DNGBQ,True,WX75+GV Romney Marsh,"Dungeness B Power Station, Dungeness, Romney Marsh TN29 9PX",9F22WX75+GV,Dngb,51.5120361,-0.08996389999999999,Dungeness B Power Station,10,,ChIJIYeLijrv3kcRZE3DfG4x8zU,Dngb,True,9,1,places,OK,"Dngb nuclear plant, United Kingdom",2/2/2021 15:58,0.5333333333333333,"['point_of_interest', 'establishment']",50.9138436,0.9596944,https://www.google.com/maps/place/?q=place_id:ChIJIYeLijrv3kcRZE3DfG4x8zU
22WDOELX3000078D,True,,"Doel, 9130 Beveren, Belgium",,Doel,51.31059759999999,4.264974899999999,Doel,1,,ChIJVztNbeJ0xEcRSBxaSN0PJ-w,Doel,True,1,2,places,OK,"Doel, Belgium",2/2/2021 15:58,1.0,"['sublocality_level_1', 'sublocality', 'political']",51.3105976,4.2649749,https://www.google.com/maps/place/?q=place_id:ChIJVztNbeJ0xEcRSBxaSN0PJ-w
22WDOELX1000076X,True,,"Doel, 9130 Beveren, Belgium",,Doel,51.31059759999999,4.264974899999999,Doel,1,,ChIJVztNbeJ0xEcRSBxaSN0PJ-w,Doel,True,1,2,places,OK,"Doel, Belgium",2/2/2021 15:58,1.0,"['sublocality_level_1', 'sublocality', 'political']",51.3105976,4.2649749,https://www.google.com/maps/place/?q=place_id:ChIJVztNbeJ0xEcRSBxaSN0PJ-w
22WDOELX40000793,True,,"Doel, 9130 Beveren, Belgium",,Doel,51.31059759999999,4.264974899999999,Doel,1,,ChIJVztNbeJ0xEcRSBxaSN0PJ-w,Doel,True,1,2,places,OK,"Doel, Belgium",2/2/2021 15:58,1.0,"['sublocality_level_1', 'sublocality', 'political']",51.3105976,4.2649749,https://www.google.com/maps/place/?q=place_id:ChIJVztNbeJ0xEcRSBxaSN0PJ-w
22WDOELX2000077N,True,,"Doel, 9130 Beveren, Belgium",,Doel,51.31059759999999,4.264974899999999,Doel,1,,ChIJVztNbeJ0xEcRSBxaSN0PJ-w,Doel,True,1,2,places,OK,"Doel, Belgium",2/2/2021 15:58,1.0,"['sublocality_level_1', 'sublocality', 'political']",51.3105976,4.2649749,https://www.google.com/maps/place/?q=place_id:ChIJVztNbeJ0xEcRSBxaSN0PJ-w
17W100P100P0324J,True,8P3R+HH Bollène,"1130 Prom. Léon Perrier, 84500 Bollène",8FP68P3R+HH,Donzere Mondragon,,,Barrage de Donzère-Mondragon,1,,ChIJxS9uIVl1tRIRRJPUWu2K4AA,Donzere Mondragon,True,1,1,places,OK,"Donzere Mondragon hydroelectric dam, France",2/2/2021 15:58,0.7111111111111111,"['point_of_interest', 'establishment']",44.3039111,4.7414973,https://www.google.com/maps/place/?q=place_id:ChIJxS9uIVl1tRIRRJPUWu2K4AA
11WD7BRAU5G-KW-N,True,,"Dormagen, Germany",,Dormagen,,,Dormagen,1,,ChIJWZes3I8zv0cRHjWjnKkQ9_M,Gud Dormagen,True,1,2,places,OK,"Dormagen, Germany",2/2/2021 15:58,1.0,"['locality', 'political']",51.0936851,6.8289112,https://www.google.com/maps/place/?q=place_id:ChIJWZes3I8zv0cRHjWjnKkQ9_M
26WIMPI-S03DSSO7,True,,"12089 Dossi, Province of Cuneo, Italy",,Dossi,44.7678722,11.3351079,Dossi,1,,ChIJm2Ae6LRjzRIREPSy1n_mBQo,Dossi,True,1,2,places,OK,"Dossi, Italy",2/2/2021 15:58,1.0,"['locality', 'political']",44.34166,7.7408215,https://www.google.com/maps/place/?q=place_id:ChIJm2Ae6LRjzRIREPSy1n_mBQo
48WSTN0000DRAXXK,True,P2P4+52 Selby,"New Rd, Drax, Selby YO8 8PH",9C5XP2P4+52,Draxx,53.740435700000006,-0.9959131,Drax,1,,ChIJzZYvNeU8eUgRipVQm-9qPs0,Draxx,True,1,1,places,OK,"Draxx power station, United Kingdom",2/2/2021 15:58,0.8888888888888888,"['point_of_interest', 'establishment']",53.7354278,-0.9949148,https://www.google.com/maps/place/?q=place_id:ChIJzZYvNeU8eUgRipVQm-9qPs0
48WSTN000DRAXXGK,False,,,,Draxxg,,,,0,,,Draxxg,False,0,4,places,ZERO,"Draxxg, United Kingdom",2/2/2021 15:58,0.0,[],,,
30W-CET-DROB---9,True,,"Drobeta-Turnu Severin, Romania",,Drobeta,44.6369227,22.6597342,Drobeta-Turnu Severin,1,,ChIJcxGHqMUxUkcRa74sdRsKNwM,Drobeta,True,1,2,places,OK,"Drobeta, Romania",2/2/2021 15:58,0.5,"['locality', 'political']",44.6369227,22.6597342,https://www.google.com/maps/place/?q=place_id:ChIJcxGHqMUxUkcRa74sdRsKNwM
22WDROGEN0000863,True,R822+XQ Drogenbos,"De Bruyckerweg 1, 1620 Drogenbos",9F26R822+XQ,Drogenbos Tgv,,,ENGIE Electrabel - Centrale Drogenbos,1,,ChIJ2-ZwA9bFw0cR1kww_f9F5Js,Drogenbos Tgv,True,1,1,places,OK,"Drogenbos Tgv gas-fired power station, Belgium",2/2/2021 15:58,0.4090909090909091,"['point_of_interest', 'establishment']",50.8023935,4.3019321,https://www.google.com/maps/place/?q=place_id:ChIJ2-ZwA9bFw0cR1kww_f9F5Js
47W0000000003853,True,,"Dublin, Ireland",,Dublin,,,Dublin,1,,ChIJL6wn6oAOZ0gRoHExl6nHAAo,Dublin To,True,1,2,places,OK,"Dublin, Ireland",2/2/2021 15:58,1.0,"['locality', 'political']",53.3498053,-6.2603097,https://www.google.com/maps/place/?q=place_id:ChIJL6wn6oAOZ0gRoHExl6nHAAo
47W000000000171M,True,8QRW+C9 Dublin,"Pigeon House Rd, Dublin, D04 Y5N2",9C5M8QRW+C9,Dublin Bay,,,ESB Dublin Bay Power Plant,1,,ChIJgdDY7-MOZ0gRkjg-jirYJY4,Dublin Bay,True,1,1,places,OK,"Dublin Bay gas-fired power station, Ireland",2/2/2021 15:58,0.6666666666666666,"['point_of_interest', 'establishment']",53.3410864,-6.2040993,https://www.google.com/maps/place/?q=place_id:ChIJgdDY7-MOZ0gRkjg-jirYJY4
36W-HE-DUBROV--K,False,"J4MJ+WH Dubrovnik, Croatia","Ul. Vlaha Bukovca 41, 20000, Dubrovnik, Croatia",8FJWJ4MJ+WH,Dubrovnik,,,St Jacobs beach,1,,ChIJ386EAE4LTBMR8dr2jYaNgfk,Dubrovnik,False,1,4,places,BUST,"Dubrovnik, Bosnia and Herzegovina",2/2/2021 15:58,0.3461538461538461,"['lodging', 'point_of_interest', 'establishment']",42.6347903,18.1313826,https://www.google.com/maps/place/?q=place_id:ChIJ386EAE4LTBMR8dr2jYaNgfk
18WDUER-12345-0N,False,,Douro River,,Duero,,,Douro River,1,,ChIJ3VfstQ1nOQ0Ry_OLW8CmvJg,Duero,False,1,4,places,BUST,"Duero, Spain",2/2/2021 15:58,0.5,"['natural_feature', 'establishment']",41.5012768,-5.5122932,https://www.google.com/maps/place/?q=place_id:ChIJ3VfstQ1nOQ0Ry_OLW8CmvJg
15WDUME------PPI,True,"M4HW+G3 Göd, Hungary","Göd, Nemeskéri-Kiss Miklós út 39, 2131 Hungary",8FVXM4HW+G3,Dunamenti,,,MERCOR DUNAMENTI Zrt.,2,,ChIJP1ARSQjUQUcRSQx0VbkHKSE,Dunamenti,True,1,2,places,OK,"Dunamenti, Hungary",2/2/2021 15:59,0.6206896551724138,"['point_of_interest', 'establishment']",47.6788446,19.145138,https://www.google.com/maps/place/?q=place_id:ChIJP1ARSQjUQUcRSQx0VbkHKSE
19W000000000272Y,True,,"66-626 Dychów, Poland",,Dychów,51.9863325,15.060819899999998,Dychów,1,,ChIJlTxVbtYwBkcRAsDCMlUzeP0,Dychów,True,1,2,places,OK,"Dychów, Poland",2/2/2021 15:59,1.0,"['locality', 'political']",51.9863325,15.0608199,https://www.google.com/maps/place/?q=place_id:ChIJlTxVbtYwBkcRAsDCMlUzeP0
18WEBRACC1-123-Y,False,,,,Ebracc,,,,0,,,Ebracc,False,0,4,places,ZERO,"Ebracc, Spain",2/2/2021 15:59,0.0,[],,,
18WEBRACC2-123-R,False,,,,Ebracc,,,,0,,,Ebracc,False,0,4,places,ZERO,"Ebracc, Spain",2/2/2021 15:59,0.0,[],,,
18WEBRA-12345-06,True,,Ebro,,Ebro Alto,,,Ebro,10,,ChIJA9JWGa_MWA0Rs3ZSXV0j6Ds,Ebro Alto,True,2,1,places,OK,"Ebro Alto hydroelectric dam, Spain",2/2/2021 15:59,0.6153846153846154,"['natural_feature', 'establishment']",42.0197322,-1.556226,https://www.google.com/maps/place/?q=place_id:ChIJA9JWGa_MWA0Rs3ZSXV0j6Ds
27W-PU-ECHV----Y,True,"3CV8+6R Prague 1, Czechia","110 00 Prague 1, Czechia",9F2P3CV8+6R,Echv,,,Čechův most,1,,ChIJBSx7Qd2UC0cRCjmgX8WIHRY,Echv,True,1,2,places,OK,"Echv, Czech Republic",2/2/2021 15:59,0.5333333333333333,"['tourist_attraction', 'point_of_interest', 'establishment']",50.0930093,14.4170023,https://www.google.com/maps/place/?q=place_id:ChIJBSx7Qd2UC0cRCjmgX8WIHRY
18WECT2-123456-X,False,"XXVC+G2 Columbia, South Carolina","Columbia, SC 29208, United States",865WXXVC+G2,Ect,,,University of South Carolina,1,,ChIJG6ayLCi7-IgRTvV4IVRzvXg,Ect,False,1,4,places,BUST,"Ect, Spain",2/2/2021 15:59,0.12903225806451613,"['university', 'library', 'school', 'point_of_interest', 'establishment']",33.9937575,-81.0299186,https://www.google.com/maps/place/?q=place_id:ChIJG6ayLCi7-IgRTvV4IVRzvXg
27W-PU-EDAL----O,False,,,,Edal,,,,0,,,Edal,False,0,4,places,ZERO,"Edal, Czech Republic",2/2/2021 15:59,0.0,[],,,
47W000000000159C,True,"7WR7+7V Griffinstown, County Offaly","Kilcumber, Co. Offaly",9C5J7WR7+7V,Edenderry,,,Edenderry Power Station,1,,ChIJQ9yFBRObXUgRVnb8QHyLjR0,Edenderry,True,1,1,places,OK,"Edenderry coal-fired power station, Ireland",2/2/2021 15:59,1.0,"['point_of_interest', 'establishment']",53.2906514,-7.0852643,https://www.google.com/maps/place/?q=place_id:ChIJQ9yFBRObXUgRVnb8QHyLjR0
29WYISEDESSAIOUM,False,,"Ποταμός Εδεσσαίος, County of Edessa 582 00, Greece",,Edessaios,,,Ποταμός Εδεσσαίος,1,,ChIJ9YDZI8GkVxMRhQSiEFVT1zk,Edessaios,False,1,4,places,BUST,"Edessaios, Greece",2/2/2021 15:59,0.24,"['natural_feature', 'establishment']",40.8026294,22.0408502,https://www.google.com/maps/place/?q=place_id:ChIJ9YDZI8GkVxMRhQSiEFVT1zk
27W-PU-EDET----M,False,,,,Edet,,,,0,,,Edet,False,0,4,places,ZERO,"Edet, Czech Republic",2/2/2021 15:59,0.0,[],,,
26WIMPI-ADDA2-1U,True,"MF3M+JC Cornate d'Adda, Province of Monza and Brianza","Strada Alzaia, 1, 20872 Cornate d'Adda MB",8FQFMF3M+JC,Edis Esterle,,,Centrale Edison Esterle,1,,ChIJvb6_P4ayhkcRX0mZV6Vek9k,Edis Esterle,True,1,1,places,OK,"Edis Esterle hydroelectric dam, Italy",2/2/2021 15:59,0.6857142857142857,"['point_of_interest', 'establishment']",45.6540794,9.4836196,https://www.google.com/maps/place/?q=place_id:ChIJvb6_P4ayhkcRX0mZV6Vek9k
26WIMPI-S03EDLO9,True,"5FHR+9R Edolo, Province of Brescia","Eliporto, 25048 Edolo BS",8FRG5FHR+9R,Edolo,46.1804266,10.3298933,Diga Venerocolo,5,,ChIJ3WFcdVlNgkcRH0lXDty7wH0,Edolo,True,3,1,places,OK,"Edolo hydroelectric dam, Italy",2/2/2021 15:59,0.4,"['point_of_interest', 'establishment']",46.1784936,10.4920134,https://www.google.com/maps/place/?q=place_id:ChIJ3WFcdVlNgkcRH0lXDty7wH0
27W-PU-EDST----Z,False,"5HF7+XX Brno-Starý Lískovec, Czechia","Palachovo nám. 5, 625 00 Brno-Starý Lískovec, Czechia",8FXR5HF7+XX,Edst,,,ESET Research Czech Republic s.r.o.,1,,ChIJCUFzZ_2UEkcReuY-SrF69BM,Edst,False,1,4,places,BUST,"Edst, Czech Republic",2/2/2021 15:59,0.15789473684210525,"['point_of_interest', 'establishment']",49.1749941,16.5649369,https://www.google.com/maps/place/?q=place_id:ChIJCUFzZ_2UEkcReuY-SrF69BM
27W-PU-EDUK----1,True,"XFXG+39 Ceske Budejovice, Czechia","Kněžskodvorská 2277, České Budějovice 3, 370 04 České Budějovice, Czechia",8FWPXFXG+39,Eduk,,,Eduk Cb S.r.o.,1,,ChIJabUTHSROc0cRGnouDuRH1xM,Eduk,True,1,2,places,OK,"Eduk, Czech Republic",2/2/2021 15:59,0.4705882352941176,"['point_of_interest', 'establishment']",48.9977061,14.4759237,https://www.google.com/maps/place/?q=place_id:ChIJabUTHSROc0cRGnouDuRH1xM
48WSTN00000EECLC,True,MX7G+4V Enfield,"115 Brancroft Way, Enfield EN3 7QE",9C3XMX7G+4V,Eecl,,,Enfield Power Station,10,,ChIJ2wGQoeofdkgR9ZOXjOK7fjQ,Eecl,True,2,1,places,OK,"Eecl gas-fired power station, United Kingdom",2/2/2021 15:59,0.5454545454545454,"['point_of_interest', 'establishment']",51.6627778,-0.0227778,https://www.google.com/maps/place/?q=place_id:ChIJ2wGQoeofdkgR9ZOXjOK7fjQ
49W000000000044-,True,CVQ6+JJ Eemshaven,"Synergieweg 1-9, 9979 XD Eemshaven",9F58CVQ6+JJ,Eemshaven,53.4385887,6.835493700000001,RWE Eemshaven,2,,ChIJdWe-7qnYyUcR4ZqWFTLh4bo,Eemshaven,True,2,1,places,OK,"Eemshaven gas-fired power station, Netherlands",2/2/2021 15:59,0.8181818181818182,"['point_of_interest', 'establishment']",53.4390205,6.8616181,https://www.google.com/maps/place/?q=place_id:ChIJdWe-7qnYyUcR4ZqWFTLh4bo
49W000000000066Q,True,CVQ6+JJ Eemshaven,"Synergieweg 1-9, 9979 XD Eemshaven",9F58CVQ6+JJ,Eemshaven,53.4385887,6.835493700000001,RWE Eemshaven,1,,ChIJdWe-7qnYyUcR4ZqWFTLh4bo,Eemshaven,True,1,1,places,OK,"Eemshaven coal-fired power station, Netherlands",2/2/2021 15:59,0.8181818181818182,"['point_of_interest', 'establishment']",53.4390205,6.8616181,https://www.google.com/maps/place/?q=place_id:ChIJdWe-7qnYyUcR4ZqWFTLh4bo
48WSTN0000EGGPS5,False,"7732+XW Louisville, Kentucky","121 S Floyd St, Louisville, KY 40202, United States",86CP7732+XW,Eggps,,,Wild Eggs,1,,ChIJa3NJzrhyaYgRywZc9GTl5iY,Eggps,False,1,4,places,BUST,"Eggps, United Kingdom",2/2/2021 15:59,0.5714285714285714,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",38.2548794,-85.7477435,https://www.google.com/maps/place/?q=place_id:ChIJa3NJzrhyaYgRywZc9GTl5iY
12W-0000000035-C,True,"J5FV+9M Zernez, Switzerland","Muglinè 29, 7530 Zernez, Switzerland",8FRGJ5FV+9M,Ekw Engadiner,,,Engadiner Kraftwerke AG,4,,ChIJVVVVVZVpg0cRrYpTdE18Rxg,Ekw Engadiner,True,1,2,places,OK,"Ekw Engadiner, Switzerland",2/2/2021 15:59,0.5,"['point_of_interest', 'establishment']",46.623394,10.1941518,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVZVpg0cRrYpTdE18Rxg
12W-0000000105-J,True,"8XGW+GQ Naters, Switzerland","Landstrasse 112, 3904 Naters, Switzerland",8FR98XGW+GQ,Electra Massa Em,,,Electra-Massa AG,1,,ChIJP_6c-thuj0cR8R0Pa4ny4V0,Electra Massa Em,True,1,2,places,OK,"Electra Massa Em, Switzerland",2/2/2021 15:59,0.875,"['point_of_interest', 'establishment']",46.3263048,7.9969906,https://www.google.com/maps/place/?q=place_id:ChIJP_6c-thuj0cR8R0Pa4ny4V0
26WIMPI-S02HECY3,True,,"Val Clavalité, 11020 Fénis, Aosta Valley, Italy",,Electrique Clavalite,,,Val Clavalité,1,,ChIJ3Y-MBjHdiEcRzd6iOPnQByM,Electrique Clavalite,True,1,5,find_place,OK,"Clavalite, Italy",2/2/2021 15:59,0.6060606060606061,"['natural_feature', 'establishment']",45.6841485,7.4947523,https://www.google.com/maps/place/?q=place_id:ChIJ3Y-MBjHdiEcRzd6iOPnQByM
26WIMPI-0460320W,True,"CQ9J+XQ Manfredonia, Province of Foggia","Contrada Paglia, Manfredonia, SP80, 71040 Manfredonia FG",8FHQCQ9J+XQ,Elettrica Manfredonia Paglia,,,Centrale a Biomasse ETA-Marcegaglia di Manfredonia,1,,ChIJOSv8PyvVORMRaAA7X5ty4a0,Centrale Elettrica Manfredonia Paglia,True,1,1,places,OK,"Centrale Elettrica Manfredonia Paglia electric power plant, Italy",2/2/2021 15:59,0.5185185185185185,"['point_of_interest', 'establishment']",41.4199302,15.781887,https://www.google.com/maps/place/?q=place_id:ChIJOSv8PyvVORMRaAA7X5ty4a0
29WENERGEIAKITHP,True,MVPP+V3 Thessaloniki,"6th Km O.N.R, Veria 541 10",8GG4MVPP+V3,Elpedison Thess,,,Elpedison S.A. Thessaloniki CCPP,1,,ChIJvfr79qAwqBQRaYSBDZrgO80,Elpedison Thess,True,1,1,places,OK,"Elpedison Thess gas-fired power station, Greece",2/2/2021 15:59,0.6521739130434783,"['point_of_interest', 'establishment']",40.687244,22.88524,https://www.google.com/maps/place/?q=place_id:ChIJvfr79qAwqBQRaYSBDZrgO80
29WELPEDISONTHIM,True,6WPX+VX Thisvi,"Vipe Thisvis, Thisvi 320 10",8GC46WPX+VX,Elpedison Thisvi,,,Elpedison S.A.,1,,ChIJ9VtQLithoBQROemHrKKbtJg,Elpedison Thisvi,True,1,1,places,OK,"Elpedison Thisvi gas-fired power station, Greece",2/2/2021 15:59,0.7586206896551724,"['point_of_interest', 'establishment']",38.237202,22.949967,https://www.google.com/maps/place/?q=place_id:ChIJ9VtQLithoBQROemHrKKbtJg
11WD7GARE5XELKWD,True,,"Elverlingsen, 58791 Werdohl, Germany",,Elverlingsen,51.2753369,7.706670699999999,Elverlingsen,1,,ChIJHT4xQBFGuUcRcLVp7P5gJwo,Elverlingsen,True,1,2,places,OK,"Elverlingsen, Germany",2/2/2021 15:59,1.0,"['sublocality_level_1', 'sublocality', 'political']",51.2753369,7.7066707,https://www.google.com/maps/place/?q=place_id:ChIJHT4xQBFGuUcRcLVp7P5gJwo
27W-PU-EME3----W,False,,,,Eme3,,,,0,,,Eme3,False,0,4,places,ZERO,"Eme3, Czech Republic",2/2/2021 15:59,0.0,[],,,
