projectID,formatted_address,geometry,place_name,num_results,place_id,place_ok,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types
26WIMPI-S13VSLLB,"84048 Santa Maria di Castellabate, SA, Italy","{'location': {'lat': 40.2959722, 'lng': 14.9519715}, 'viewport': {'northeast': {'lat': 40.3148609, 'lng': 14.9684716}, 'southwest': {'lat': 40.2795126, 'lng': 14.944189}}}",Santa Maria di Castellabate,1,ChIJPb4wL7gAPBMRftWCAERZgP8,TRUE,2,find_place,OK,"S Maria, Italy",1/29/2021 21:02,0.411764706,"['locality', 'political']"
26WIMPI-S04SPNCE,"72026 San Pancrazio Salentino, BR, Italy","{'location': {'lat': 40.4185307, 'lng': 17.8402819}, 'viewport': {'northeast': {'lat': 40.4255269, 'lng': 17.8509153}, 'southwest': {'lat': 40.4100359, 'lng': 17.8129688}}}",San Pancrazio Salentino,1,ChIJb0YkW2uPRhMR3hpAjt-xsns,TRUE,2,find_place,OK,"S Pancrazio, Italy",1/29/2021 21:02,0.647058824,"['locality', 'political']"
16WSALAM2------Z,"Salamonde, Portugal","{'location': {'lat': 41.6805327, 'lng': -8.0952225}, 'viewport': {'northeast': {'lat': 41.6955955, 'lng': -8.0669755}, 'southwest': {'lat': 41.6628389, 'lng': -8.110114099999999}}}",Salamonde,1,ChIJKwQEa6ghJQ0RNDM9NKXSx0k,TRUE,2,find_place,OK,"Salamonde, Portugal",1/29/2021 21:02,1,"['administrative_area_level_3', 'political']"
26WIMPI-S04SRNT9,"39058 Sarntal, South Tyrol, Italy","{'location': {'lat': 46.6412136, 'lng': 11.3541082}, 'viewport': {'northeast': {'lat': 46.6488907, 'lng': 11.3603964}, 'southwest': {'lat': 46.6363101, 'lng': 11.3506408}}}",Sarntal,1,ChIJVx9b_1ahgkcRVL-OU8EjLjY,TRUE,2,find_place,OK,"Sarentino, Italy",1/29/2021 21:02,0.625,"['locality', 'political']"
26WIMPI-S18SCMR8,"88050 Simeri Crichi, Province of Catanzaro, Italy","{'location': {'lat': 38.8876155, 'lng': 16.6645007}, 'viewport': {'northeast': {'lat': 38.9669032, 'lng': 16.7100015}, 'southwest': {'lat': 38.8505347, 'lng': 16.6214123}}}",Simeri Crichi,1,ChIJE-JBXaUFQBMRICfiTq6VCwQ,TRUE,2,find_place,OK,"Simeri Crichi, Italy",1/29/2021 21:02,1,"['administrative_area_level_3', 'political']"
48WSTN00000SIZBP,"600 Dulany Street,Madison East, Concourse Level, Alexandria, VA 22314, United States","{'location': {'lat': 38.80123529999999, 'lng': -77.0640103}, 'viewport': {'northeast': {'lat': 38.80230282989272, 'lng': -77.06257437010727}, 'southwest': {'lat': 38.79960317010727, 'lng': -77.06527402989272}}}",USPTO,1,ChIJBWAJ4Zuw44kR5gpPoNGY3cc,FALSE,3,find_place,BUST,"Sizb, United Kingdom",1/29/2021 21:02,0.222222222,"['point_of_interest', 'establishment']"
19W000000000193U,"Stalowa Wola, Poland","{'location': {'lat': 50.5826005, 'lng': 22.0535861}, 'viewport': {'northeast': {'lat': 50.6284092, 'lng': 22.0988507}, 'southwest': {'lat': 50.5039791, 'lng': 21.9337225}}}",Stalowa Wola,1,ChIJi0BC_5UsPUcRW9aNUH4KFiU,TRUE,2,find_place,OK,"Stalowa Wola, Poland",1/29/2021 21:02,1,"['locality', 'political']"
48WSTN00000STCRI,,{},,0,,FALSE,4,geocode,BUST,"Stcr, United Kingdom",1/29/2021 21:02,0,[]
50WP000000008791,"Sima River, 5783 Eidfjord, Norway","{'location': {'lat': 60.4995946, 'lng': 7.1637081}, 'viewport': {'northeast': {'lat': 60.50063352989272, 'lng': 7.165083879892721}, 'southwest': {'lat': 60.49793387010728, 'lng': 7.162384220107277}}}",The Sima Power Station,1,ChIJcQwqZSRnPkYR0v9HYyHF48s,TRUE,1,find_place,OK,"Sy Sima hydroelectric dam, Norway",1/29/2021 21:02,0.434782609,"['point_of_interest', 'establishment']"
26WIMPI-S03SRCOL,"3403 Forest Dr, Columbia, SC 29204, United States","{'location': {'lat': 34.0198275, 'lng': -80.9916454}, 'viewport': {'northeast': {'lat': 34.02111982989272, 'lng': -80.99032277010727}, 'southwest': {'lat': 34.01842017010728, 'lng': -80.99302242989272}}}",Kroger,1,ChIJyxA29l6l-IgRQCv1su4mpP4,FALSE,3,find_place,BUST,"T, Italy",1/29/2021 21:02,0.042553191,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
26WIMPI-0361630J,"Via Ariana, Colleferro, RM 00034, Italy","{'location': {'lat': 41.73550669999999, 'lng': 12.9696185}, 'viewport': {'northeast': {'lat': 41.73682432989272, 'lng': 12.97083477989272}, 'southwest': {'lat': 41.73412467010728, 'lng': 12.96813512010728}}}",Termica Colleferro S.P.A.,1,ChIJ2SRbw117JRMRzqadlG3-w3U,TRUE,1,find_place,OK,"Termica Colleferro electric power plant, Italy",1/29/2021 21:02,0.857142857,"['point_of_interest', 'establishment']"
26WIMPI-S19TCRPN,"91100 Trapani, Province of Trapani, Italy","{'location': {'lat': 38.0173505, 'lng': 12.5365171}, 'viewport': {'northeast': {'lat': 38.0346077, 'lng': 12.5857631}, 'southwest': {'lat': 38.0001964, 'lng': 12.4914419}}}",Trapani,1,ChIJX5Ck1i9iGRMRgjSY-bze8Ys,TRUE,2,find_place,OK,"Trapani, Italy",1/29/2021 21:03,1,"['locality', 'political']"
36W-TE-TUZLA---K,"21. april 4, Tuzla 75203, Bosnia & Herzegovina","{'location': {'lat': 44.5199934, 'lng': 18.6057264}, 'viewport': {'northeast': {'lat': 44.52108792989272, 'lng': 18.6066324}, 'southwest': {'lat': 44.51838827010728, 'lng': 18.6030084}}}",Tuzla Thermal Power Plant,1,ChIJCTiDHfWtXkcRgBhqB3jI3_A,TRUE,1,find_place,OK,"Tuzla coal-fired power station, Bosnia and Herzegovina",1/29/2021 21:03,0.416666667,"['point_of_interest', 'establishment']"
47W000000000172K,"Derryfrench, Loughrea, Co. Galway, Ireland","{'location': {'lat': 53.1664882, 'lng': -8.3845496}, 'viewport': {'northeast': {'lat': 53.16780722989272, 'lng': -8.383266170107278}, 'southwest': {'lat': 53.16510757010727, 'lng': -8.385965829892722}}}",Tynagh Power Plant,1,ChIJY9bvxbx7XEgRrarVaIxsuBk,TRUE,1,find_place,OK,"Tynagh gas-fired power station, Ireland",1/29/2021 21:03,0.666666667,"['point_of_interest', 'establishment']"
26WIMPI-S08UCNGO,"Via Gradizza, 9B, 48017 Conselice RA, Italy","{'location': {'lat': 44.5348506, 'lng': 11.8600272}, 'viewport': {'northeast': {'lat': 44.53579320000001, 'lng': 11.86198787989272}, 'southwest': {'lat': 44.53202279999999, 'lng': 11.85928822010728}}}",Unigrà,1,ChIJOZMLxaoQfkcRJVSVh0BZ2zM,TRUE,1,find_place,OK,"Unigra Conselice electric power plant, Italy",1/29/2021 21:03,0.56,"['point_of_interest', 'establishment']"
26WIMPI-S09VNCH0,"Via di Vinchiana, 55100 Lucca LU, Italy","{'location': {'lat': 43.9175097, 'lng': 10.5333449}, 'viewport': {'northeast': {'lat': 43.91885952989272, 'lng': 10.53469472989272}, 'southwest': {'lat': 43.91615987010728, 'lng': 10.53199507010728}}}",Via di Vinchiana,1,ChIJJ8Oee01_1RIRbN3XQfAWfcI,TRUE,2,find_place,OK,"Vinchiana, Italy",1/29/2021 21:03,0.72,['route']
11WD4WALK5G----E,"Walheim power station, Mühlstraße, 74399 Walheim, Germany","{'location': {'lat': 49.0176801, 'lng': 9.157119}, 'viewport': {'northeast': {'lat': 49.0235629, 'lng': 9.1600428}, 'southwest': {'lat': 49.013124, 'lng': 9.1524509}}}",Kraftwerk Walheim (EnBW),1,ChIJYa88Pl8rmEcRMvrVutPzoXM,TRUE,1,find_place,OK,"Walheim power station, Germany",1/29/2021 21:03,0.482758621,"['premise', 'establishment']"
19W0000000001098,"Wrotków, Lublin, Poland","{'location': {'lat': 51.2118486, 'lng': 22.5549777}, 'viewport': {'northeast': {'lat': 51.2249075, 'lng': 22.5717008}, 'southwest': {'lat': 51.1943524, 'lng': 22.5365424}}}",Wrotków,1,ChIJRfGXqMZXIkcRLYHV6vdW1dM,TRUE,2,find_place,OK,"Wrotków, Poland",1/29/2021 21:03,1,"['neighborhood', 'political']"
19W000000000005K,"Przemysłowa 1, 62-700 Turek, Poland","{'location': {'lat': 52.0121467, 'lng': 18.5444668}, 'viewport': {'northeast': {'lat': 52.01349937989272, 'lng': 18.54525352989272}, 'southwest': {'lat': 52.01079972010727, 'lng': 18.54255387010728}}}",Elektrownia Adamów,1,ChIJFbuwttEYG0cRmkZJnP28rWI,TRUE,1,find_place,OK,"Adamów coal-fired power station, Poland",1/29/2021 21:11,0.5,"['point_of_interest', 'establishment']"
29WYISAGRA-----I,"Agras 582 00, Greece","{'location': {'lat': 40.8058655, 'lng': 22.0032706}, 'viewport': {'northeast': {'lat': 40.8095941, 'lng': 22.0063827}, 'southwest': {'lat': 40.8032274, 'lng': 21.9987799}}}",Agras,1,ChIJvy0bA4ukVxMRrJ79DfwcoF0,TRUE,2,find_place,OK,"Agras, Greece",1/29/2021 21:11,1,"['locality', 'political']"
26WIMPI-S07ARLIZ,"18030 Airole, Province of Imperia, Italy","{'location': {'lat': 43.8712411, 'lng': 7.5555666}, 'viewport': {'northeast': {'lat': 43.872995, 'lng': 7.558029599999999}, 'southwest': {'lat': 43.8679952, 'lng': 7.549788599999999}}}",Airole,1,ChIJe4gcMhGTzRIRUzW_YISZvAE,TRUE,2,find_place,OK,"Airole, Italy",1/29/2021 21:11,1,"['locality', 'political']"
45V000000000012C,"2300 Copenhagen, Denmark","{'location': {'lat': 55.6837223, 'lng': 12.6244941}, 'viewport': {'northeast': {'lat': 55.68508972989272, 'lng': 12.62580702989272}, 'southwest': {'lat': 55.68239007010727, 'lng': 12.62310737010728}}}",Amagerværket,1,ChIJBZUvxtSsU0YRcwhyOWC0l-U,FALSE,3,find_place,BUST,"Amagervaerket, Denmark",1/29/2021 21:11,0.88,"['transit_station', 'point_of_interest', 'establishment']"
22WAMERCO000010Y,"Amercœur, 4020 Liège, Belgium","{'location': {'lat': 50.6362947, 'lng': 5.5917374}, 'viewport': {'northeast': {'lat': 50.6421462, 'lng': 5.6003412}, 'southwest': {'lat': 50.6298491, 'lng': 5.5840212}}}",Amercœur,1,ChIJaUHVfK7wwEcR52IH9qXgvW4,TRUE,6,find_place,OK,"Amercoeur, Belgium",1/29/2021 21:11,0.608695652,"['neighborhood', 'political']"
29WAISAMYNT-I--L,"Amyntaio 532 00, Greece","{'location': {'lat': 40.6905178, 'lng': 21.6797432}, 'viewport': {'northeast': {'lat': 40.6949221, 'lng': 21.6896947}, 'southwest': {'lat': 40.68329689999999, 'lng': 21.6713049}}}",Amyntaio,1,ChIJu1mJPPBxVxMR8ViNp5NozZA,TRUE,2,find_place,OK,"Amyndeo, Greece",1/29/2021 21:11,0.666666667,"['locality', 'political']"
26WIMPI-0073522R,"Calle Miotti, 16, 30141 Murano VE, Italy","{'location': {'lat': 45.4528387, 'lng': 12.3529693}, 'viewport': {'northeast': {'lat': 45.45418852989273, 'lng': 12.35431912989272}, 'southwest': {'lat': 45.45148887010728, 'lng': 12.35161947010728}}}",Andromeda Murano,1,ChIJAaO10QKufkcR5tVIj5abHz4,TRUE,2,find_place,OK,"Andromeda, Italy",1/29/2021 21:11,0.72,"['point_of_interest', 'establishment']"
47W000000000154M,"Ferris Bay Rd, Islandmagee, Ballylumford, Larne BT40 3RS, United Kingdom","{'location': {'lat': 54.8439559, 'lng': -5.7869343}, 'viewport': {'northeast': {'lat': 54.84714864999999, 'lng': -5.78582545}, 'southwest': {'lat': 54.84289165000001, 'lng': -5.790260850000001}}}",Ballylumford Power Station,1,ChIJHTPDNOaXYUgRqSmw--G7NK0,TRUE,1,find_place,BUST,"Ballylumford gas-fired power station, Ireland",1/29/2021 21:11,0.75,"['point_of_interest', 'establishment']"
18WBES5-123456-T,"Besòs, Barcelona, Spain","{'location': {'lat': 41.4862955, 'lng': 2.1925285}, 'viewport': {'northeast': {'lat': 41.5496143, 'lng': 2.2531929}, 'southwest': {'lat': 41.4171453, 'lng': 2.1843285}}}",Besòs,1,ChIJm_QykAu8pBIRo0snK3Jqwo0,TRUE,2,find_place,OK,"Besos, Spain",1/29/2021 21:11,0.8,"['natural_feature', 'establishment']"
26WIMPI-01151835,"04100 Borgo Sabotino Province of Latina, Italy","{'location': {'lat': 41.4181392, 'lng': 12.8486076}, 'viewport': {'northeast': {'lat': 41.4321115, 'lng': 12.8722583}, 'southwest': {'lat': 41.4054671, 'lng': 12.8137564}}}",Borgo Sabotino,1,ChIJCS926_EJJRMRt2ut96XE8Tg,TRUE,2,find_place,OK,"Borgo Sabotino, Italy",1/29/2021 21:11,1,"['locality', 'political']"
49W000000000054X,"Zeedijk 32, 4454 PM Borssele, Netherlands","{'location': {'lat': 51.4307144, 'lng': 3.7174252}, 'viewport': {'northeast': {'lat': 51.43201767989272, 'lng': 3.718691929892723}, 'southwest': {'lat': 51.42931802010727, 'lng': 3.715992270107279}}}",Borssele Nuclear Power Station,1,ChIJoZfaSBSFxEcRXhtHn0R6MUU,TRUE,1,find_place,OK,"Borssele nuclear plant, Netherlands",1/29/2021 21:11,0.5,"['point_of_interest', 'establishment']"
26WIMPI-S04BRSS7,"39042 Brixen, South Tyrol, Italy","{'location': {'lat': 46.7177048, 'lng': 11.6572436}, 'viewport': {'northeast': {'lat': 46.7295943, 'lng': 11.6711325}, 'southwest': {'lat': 46.6828471, 'lng': 11.6296029}}}",Brixen,1,ChIJzQkqEmkFeEcR_Zac_Ls-KC8,FALSE,3,find_place,BUST,"Bressanone, Italy",1/29/2021 21:11,0.5,"['locality', 'political']"
26WIMPI-S04BMRN3,"39031 Bruneck, South Tyrol, Italy","{'location': {'lat': 46.78860599999999, 'lng': 11.9515441}, 'viewport': {'northeast': {'lat': 46.8472283, 'lng': 11.9940405}, 'southwest': {'lat': 46.7387962, 'lng': 11.9015959}}}",Bruneck,1,ChIJY1vi3SUgeEcRDOk_Xp-xvsk,TRUE,2,find_place,OK,"Brunico, Italy",1/29/2021 21:11,0.714285714,"['administrative_area_level_3', 'political']"
26WIMPI-S08CRCBN,"Via Baiona, 190, 48123 Ravenna RA, Italy","{'location': {'lat': 44.4582154, 'lng': 12.2310287}, 'viewport': {'northeast': {'lat': 44.45959297989272, 'lng': 12.23275232989272}, 'southwest': {'lat': 44.45689332010728, 'lng': 12.23005267010728}}}",Cabot Italiana S.P.A.,1,ChIJSRIj_9PkfUcRIfgdOiFPomk,TRUE,1,find_place,OK,"Cabot Ravenna Cte electric power plant, Italy",1/29/2021 21:11,0.540540541,"['point_of_interest', 'establishment']"
26WIMPI-S01CLCNS,"12034 Calcinere Province of Cuneo, Italy","{'location': {'lat': 44.6882238, 'lng': 7.233116099999999}, 'viewport': {'northeast': {'lat': 44.6882247, 'lng': 7.2419987}, 'southwest': {'lat': 44.685422, 'lng': 7.2280112}}}",Calcinere,1,ChIJYRaSK3AuzRIRjkc3CtEv0fk,TRUE,2,find_place,OK,"Calcinere, Italy",1/29/2021 21:11,1,"['locality', 'political']"
26WIMPI-S15CLRAF,"83040 Castelvetere sul Calore, Province of Avellino, Italy","{'location': {'lat': 40.929257, 'lng': 14.9863479}, 'viewport': {'northeast': {'lat': 40.93363, 'lng': 14.9931958}, 'southwest': {'lat': 40.9248512, 'lng': 14.9800181}}}",Castelvetere sul Calore,1,ChIJawzywinVOxMRa9-k3QV5ik0,TRUE,2,find_place,OK,"Calore, Italy",1/29/2021 21:11,0.413793103,"['locality', 'political']"
26WIMPI-S02CHMGM,"1537 E Adams Blvd, Los Angeles, CA 90011, United States","{'location': {'lat': 34.0148486, 'lng': -118.2455151}, 'viewport': {'northeast': {'lat': 34.01606872989272, 'lng': -118.2441418701073}, 'southwest': {'lat': 34.01336907010728, 'lng': -118.2468415298927}}}",Champagne Italy,1,ChIJI0p8Po_IwoARaaSnwdlt3gA,FALSE,3,find_place,BUST,"Champagne, Italy",1/29/2021 21:11,0.75,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
26WIMPI-S02CHMP4,"1537 E Adams Blvd, Los Angeles, CA 90011, United States","{'location': {'lat': 34.0148486, 'lng': -118.2455151}, 'viewport': {'northeast': {'lat': 34.01606872989272, 'lng': -118.2441418701073}, 'southwest': {'lat': 34.01336907010728, 'lng': -118.2468415298927}}}",Champagne Italy,1,ChIJI0p8Po_IwoARaaSnwdlt3gA,FALSE,3,find_place,BUST,"Champagne, Italy",1/29/2021 21:12,0.75,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
26WIMPI-S05CHVIA,"37139 Chievo, VR, Italy","{'location': {'lat': 45.4626127, 'lng': 10.9149339}, 'viewport': {'northeast': {'lat': 45.465423, 'lng': 10.9173855}, 'southwest': {'lat': 45.4607012, 'lng': 10.9127792}}}",Chievo,1,ChIJWV8Kx93jgUcR64AD6cZkwvA,TRUE,2,find_place,OK,"Chievo, Italy",1/29/2021 21:12,1,"['locality', 'political']"
26WIMPI-S06CHVLZ,"33090 Chievolis, Province of Pordenone, Italy","{'location': {'lat': 46.2545519, 'lng': 12.7353981}, 'viewport': {'northeast': {'lat': 46.25619827989272, 'lng': 12.7387004}, 'southwest': {'lat': 46.25349862010727, 'lng': 12.7325982}}}",Chievolis,1,ChIJl9YaxWiFeUcRETdvLogJByY,TRUE,2,find_place,OK,"Chievolis, Italy",1/29/2021 21:12,1,"['locality', 'political']"
18WCOM5-12345-0I,,{},,0,,FALSE,4,geocode,BUST,"Composti, Spain",1/29/2021 21:12,0,[]
26WIMPI-S09C2RNB,"Cornia, Italy","{'location': {'lat': 43.0711073, 'lng': 10.7099959}, 'viewport': {'northeast': {'lat': 43.2030149, 'lng': 10.8564355}, 'southwest': {'lat': 42.9528512, 'lng': 10.5521142}}}",Cornia,12,ChIJ6dv-AUwg1hIREbxVSjDKeUk,TRUE,2,find_place,OK,"Cornia, Italy",1/29/2021 21:12,1,"['natural_feature', 'establishment']"
26WIMPI-S03ACMSM,"Mincio, Italy","{'location': {'lat': 45.2820667, 'lng': 10.7205021}, 'viewport': {'northeast': {'lat': 45.4408105, 'lng': 10.9914633}, 'southwest': {'lat': 45.0688851, 'lng': 10.6512087}}}",Mincio,1,ChIJP5SjDqh_f0cRt-I2E_t_hJQ,TRUE,4,find_place,OK,"Mincio, Italy",1/29/2021 21:12,0.75,"['natural_feature', 'establishment']"
17W100P100P0263D,"Dirinon, France","{'location': {'lat': 48.39819360000001, 'lng': -4.269775399999999}, 'viewport': {'northeast': {'lat': 48.443456, 'lng': -4.212629}, 'southwest': {'lat': 48.3529989, 'lng': -4.3140919}}}",Dirinon,1,ChIJ65kujYK0FkgREG7lNs2lDAQ,TRUE,2,find_place,OK,"Dirinon, France",1/29/2021 21:12,1,"['locality', 'political']"
50WP00000000113M,"Dokka, 2870 Dokka, Norway","{'location': {'lat': 60.86719729999999, 'lng': 10.0491089}, 'viewport': {'northeast': {'lat': 60.91035970000001, 'lng': 10.0766862}, 'southwest': {'lat': 60.8270487, 'lng': 10.0254281}}}",Dokka,1,ChIJs1XtoAQmQEYRosCIrtgOcTY,TRUE,1,find_place,OK,"Dokka Kr hydroelectric dam, Norway",1/29/2021 21:12,0.769230769,"['natural_feature', 'establishment']"
19W000000000043C,"Mszana Dolna, Poland","{'location': {'lat': 49.67402999999999, 'lng': 20.07982}, 'viewport': {'northeast': {'lat': 49.7128698, 'lng': 20.1315703}, 'southwest': {'lat': 49.64991, 'lng': 20.0277296}}}",Mszana Dolna,1,ChIJ58mqARsMFkcRWXGOz12rGTY,TRUE,4,find_place,OK,"Dolna, Poland",1/29/2021 21:12,0.454545455,"['locality', 'political']"
50WP00000000119A,,{},,0,,FALSE,4,geocode,BUST,"Duge, Norway",1/29/2021 21:12,0,[]
38W-MT--EEJ----3,"Unnamed Rd,, 40107 Ida-Viru maakond, Estonia","{'location': {'lat': 59.2699331, 'lng': 27.8947177}, 'viewport': {'northeast': {'lat': 59.27128292989273, 'lng': 27.89606752989272}, 'southwest': {'lat': 59.26858327010728, 'lng': 27.89336787010727}}}",Auvere Power Plant,1,ChIJHZHKkd5ElEYRYJBpAID4Pd4,FALSE,4,find_place,BUST,"Elektrijaam, Estonia",1/29/2021 21:12,0.344827586,"['point_of_interest', 'establishment']"
27W-PU-ELED----H,"Olivova 2096/4, 110 00 Nové Město, Czechia","{'location': {'lat': 50.0827986, 'lng': 14.4305853}, 'viewport': {'northeast': {'lat': 50.08424062989272, 'lng': 14.43180112989272}, 'southwest': {'lat': 50.08154097010727, 'lng': 14.42910147010728}}}",eLED Design,1,ChIJQb47G5OUC0cRI6hPTUak_Y4,TRUE,2,find_place,OK,"Eled, Czech Republic",1/29/2021 21:12,0.533333333,"['point_of_interest', 'establishment']"
11WD7EMSL-G-KW-T,"Am Hilgenberg, 49811 Lingen (Ems), Germany","{'location': {'lat': 52.4730143, 'lng': 7.322268099999999}, 'viewport': {'northeast': {'lat': 52.47442652989272, 'lng': 7.323500579892721}, 'southwest': {'lat': 52.47172687010728, 'lng': 7.320800920107277}}}",Emsland Nuclear Power Plant,1,ChIJLextOiYouEcRjGbBJbsK35c,TRUE,1,find_place,OK,"Emsland gas-fired power station, Germany",1/29/2021 21:12,0.5,"['point_of_interest', 'establishment']"
11WD2ERZH0002682,"Erzhausen, Germany","{'location': {'lat': 49.9522194, 'lng': 8.638977299999999}, 'viewport': {'northeast': {'lat': 49.965059, 'lng': 8.6723454}, 'southwest': {'lat': 49.9418223, 'lng': 8.594443799999999}}}",Erzhausen,1,ChIJBd3V3OJzvUcR1x_smqFnisc,TRUE,2,find_place,OK,"Erzhausen, Germany",1/29/2021 21:12,1,"['locality', 'political']"
26WIMPI-S02FBRGG,"Via Velia, 11, 84122 Salerno SA, Italy","{'location': {'lat': 40.6770758, 'lng': 14.762839}, 'viewport': {'northeast': {'lat': 40.67842562989271, 'lng': 14.76418882989272}, 'southwest': {'lat': 40.67572597010727, 'lng': 14.76148917010727}}}",Diva 24 Faubourg Angel Srl,1,ChIJdYYOSCXCOxMROxEAM6n3pi0,FALSE,3,find_place,BUST,"Faubourg, Italy",1/29/2021 21:12,0.470588235,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
26WIMPI-S01FCNU2,"Fucine Lake, 67058 San Benedetto dei Marsi, Province of L'Aquila, Italy","{'location': {'lat': 41.995, 'lng': 13.547222}, 'viewport': {'northeast': {'lat': 42.0032921, 'lng': 13.5632294}, 'southwest': {'lat': 41.9867068, 'lng': 13.5312146}}}",Fucine Lake,1,ChIJoRVrLxweMBMRfqZLJcB98gA,TRUE,2,find_place,OK,"Fucine, Italy",1/29/2021 21:12,0.705882353,"['natural_feature', 'establishment']"
26WIMPIVELINO-1Q,"22027 Galletto, Province of Como, Italy","{'location': {'lat': 45.8257158, 'lng': 8.9877042}, 'viewport': {'northeast': {'lat': 45.8269112, 'lng': 8.989139429892722}, 'southwest': {'lat': 45.8238554, 'lng': 8.986439770107278}}}",Galletto,1,ChIJG1kWvOWChkcRv_s8D0_xXPQ,TRUE,2,find_place,OK,"Galleto, Italy",1/29/2021 21:12,0.933333333,"['locality', 'political']"
26WIMPI-S04PGRDE,"Val Gardena, 39040 Kastelruth, South Tyrol, Italy","{'location': {'lat': 46.5597584, 'lng': 11.7049259}, 'viewport': {'northeast': {'lat': 46.5674301, 'lng': 11.7209333}, 'southwest': {'lat': 46.5520856, 'lng': 11.6889185}}}",Val Gardena,2,ChIJ12gcNWkTeEcRe3aEgCXkDoE,TRUE,2,find_place,OK,"Gardena, Italy",1/29/2021 21:12,0.777777778,"['natural_feature', 'establishment']"
49W000000000096H,Netherlands,"{'location': {'lat': 52.132633, 'lng': 5.291265999999999}, 'viewport': {'northeast': {'lat': 53.6756, 'lng': 7.227140500000001}, 'southwest': {'lat': 50.7503837, 'lng': 3.3316}}}",Netherlands,1,ChIJu-SH28MJxkcRnwq9_851obM,FALSE,4,find_place,BUST,"Nl, Netherlands",1/29/2021 21:12,0.19047619,"['country', 'political']"
48WSTN0000GLNDOL,"map is correct, but the current image links to somewhere in Thailand, 1501 M St NW Suite 900, Washington, DC 20005, United States","{'location': {'lat': 38.9059344, 'lng': -77.034881}, 'viewport': {'northeast': {'lat': 38.90714197989272, 'lng': -77.0335313701073}, 'southwest': {'lat': 38.90444232010727, 'lng': -77.03623102989273}}}",American Wind Energy Association,1,ChIJ2Stei7-3t4kR4EoYXrKFfnI,FALSE,3,find_place,BUST,"Glndo, United Kingdom",1/29/2021 21:12,0.162162162,"['point_of_interest', 'establishment']"
26WIMPIGROSIO-11,"23033 Grosio, Province of Sondrio, Italy","{'location': {'lat': 46.2981557, 'lng': 10.2746514}, 'viewport': {'northeast': {'lat': 46.31035620000001, 'lng': 10.290842}, 'southwest': {'lat': 46.292326, 'lng': 10.2601128}}}",Grosio,1,ChIJjajp3Yumg0cRNbC3cxDiMf4,TRUE,2,find_place,OK,"Grosio, Italy",1/29/2021 21:12,1,"['locality', 'political']"
11WD4HLBR1CS---A,"Lichtenbergerstraße 23, 74076 Heilbronn, Germany","{'location': {'lat': 49.1779394, 'lng': 9.207844399999999}, 'viewport': {'northeast': {'lat': 49.17935652989271, 'lng': 9.21020135}, 'southwest': {'lat': 49.17665687010727, 'lng': 9.20705875}}}","EnBW, Heilbronn thermal power station",1,ChIJp9cChwkmmEcRWEiiH8E234M,TRUE,1,find_place,OK,"Heilbronn coal-fired power station, Germany",1/29/2021 21:12,0.461538462,"['point_of_interest', 'establishment']"
26WIMPI-S08TDFRR,"Via Balzella, 24, 47122 Forlì FC, Italy","{'location': {'lat': 44.2244835, 'lng': 12.072811}, 'viewport': {'northeast': {'lat': 44.22592667989272, 'lng': 12.07422267989272}, 'southwest': {'lat': 44.22322702010727, 'lng': 12.07152302010728}}}",Laboratori Hera Forli,1,ChIJvehCOh6oLBMRnNFSlhGDQKY,TRUE,2,find_place,OK,"Hera Forlì Bagnolo, Italy",1/29/2021 21:12,0.461538462,"['point_of_interest', 'establishment']"
46WPU0000000054M,"Olidan Hydroelectric Power Station, 461 34 Trollhättan, Sweden","{'location': {'lat': 58.27420000000001, 'lng': 12.2722}, 'viewport': {'northeast': {'lat': 58.27554982989273, 'lng': 12.27354982989272}, 'southwest': {'lat': 58.27285017010728, 'lng': 12.27085017010728}}}",Olidan Hydroelectric Power Station,1,ChIJM5T_BlI8RUYRJozx_oI4t7M,FALSE,3,find_place,BUST,"Hojum, Sweden",1/29/2021 21:12,0.117647059,['premise']
48WSTN00000HRTL5,"1922 Nazareth Church Rd, Spartanburg, SC 29301, United States","{'location': {'lat': 34.9277229, 'lng': -82.0592193}, 'viewport': {'northeast': {'lat': 34.92868367989273, 'lng': -82.0550973}, 'southwest': {'lat': 34.92598402010729, 'lng': -82.0605933}}}",Copart- Spartanburg,1,ChIJ5dwRBLKGV4gRmCZWVY8_73A,FALSE,3,find_place,BUST,"Hrtl, United Kingdom",1/29/2021 21:12,0.181818182,"['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']"
11WD7HUCK2G--KWR,"Huckingen, Duisburg, Germany","{'location': {'lat': 51.3652323, 'lng': 6.7543986}, 'viewport': {'northeast': {'lat': 51.381716, 'lng': 6.769625}, 'southwest': {'lat': 51.3497419, 'lng': 6.738065}}}",Huckingen,1,ChIJPbNnrPW4uEcRoMZXMYHyJwU,TRUE,4,find_place,OK,"Huckingen, Germany",1/29/2021 21:12,0.818181818,"['sublocality_level_2', 'sublocality', 'political']"
