projectID,best_match,compound_code,formatted_address,global_code,lat,lon,place_name,num_results,partial_match,place_id,PlantName,place_ok,return_pos,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types,gm_lat,gm_lon,gm_url
26WIMPI-S04SPNCE,,,"72026 San Pancrazio Salentino, BR, Italy",,,,San Pancrazio Salentino,1,,ChIJb0YkW2uPRhMR3hpAjt-xsns,,True,,2,find_place,OK,"S Pancrazio, Italy",1/29/2021 21:02,0.647058824,"['locality', 'political']",40.4185307,17.8402819,https://www.google.com/maps/place/?q=place_id:ChIJb0YkW2uPRhMR3hpAjt-xsns
16WSALAM2------Z,,,"Salamonde, Portugal",,,,Salamonde,1,,ChIJKwQEa6ghJQ0RNDM9NKXSx0k,,True,,2,find_place,OK,"Salamonde, Portugal",1/29/2021 21:02,1.0,"['administrative_area_level_3', 'political']",41.6805327,-8.0952225,https://www.google.com/maps/place/?q=place_id:ChIJKwQEa6ghJQ0RNDM9NKXSx0k
26WIMPI-S04SRNT9,,,"39058 Sarntal, South Tyrol, Italy",,,,Sarntal,1,,ChIJVx9b_1ahgkcRVL-OU8EjLjY,,True,,2,find_place,OK,"Sarentino, Italy",1/29/2021 21:02,0.625,"['locality', 'political']",46.6412136,11.3541082,https://www.google.com/maps/place/?q=place_id:ChIJVx9b_1ahgkcRVL-OU8EjLjY
26WIMPI-S18SCMR8,,,"88050 Simeri Crichi, Province of Catanzaro, Italy",,,,Simeri Crichi,1,,ChIJE-JBXaUFQBMRICfiTq6VCwQ,,True,,2,find_place,OK,"Simeri Crichi, Italy",1/29/2021 21:02,1.0,"['administrative_area_level_3', 'political']",38.8876155,16.6645007,https://www.google.com/maps/place/?q=place_id:ChIJE-JBXaUFQBMRICfiTq6VCwQ
48WSTN00000SIZBP,,,"600 Dulany Street,Madison East, Concourse Level, Alexandria, VA 22314, United States",,,,USPTO,1,,ChIJBWAJ4Zuw44kR5gpPoNGY3cc,,False,,3,find_place,BUST,"Sizb, United Kingdom",1/29/2021 21:02,0.222222222,"['point_of_interest', 'establishment']",38.8012353,-77.0640103,https://www.google.com/maps/place/?q=place_id:ChIJBWAJ4Zuw44kR5gpPoNGY3cc
19W000000000193U,,,"Stalowa Wola, Poland",,,,Stalowa Wola,1,,ChIJi0BC_5UsPUcRW9aNUH4KFiU,,True,,2,find_place,OK,"Stalowa Wola, Poland",1/29/2021 21:02,1.0,"['locality', 'political']",50.5826005,22.0535861,https://www.google.com/maps/place/?q=place_id:ChIJi0BC_5UsPUcRW9aNUH4KFiU
48WSTN00000STCRI,,,,,,,,0,,,,False,,4,geocode,BUST,"Stcr, United Kingdom",1/29/2021 21:02,0.0,[],,,
50WP000000008791,,,"Sima River, 5783 Eidfjord, Norway",,,,The Sima Power Station,1,,ChIJcQwqZSRnPkYR0v9HYyHF48s,,True,,1,find_place,OK,"Sy Sima hydroelectric dam, Norway",1/29/2021 21:02,0.434782609,"['point_of_interest', 'establishment']",60.4995946,7.1637081,https://www.google.com/maps/place/?q=place_id:ChIJcQwqZSRnPkYR0v9HYyHF48s
26WIMPI-S03SRCOL,,,"3403 Forest Dr, Columbia, SC 29204, United States",,,,Kroger,1,,ChIJyxA29l6l-IgRQCv1su4mpP4,,False,,3,find_place,BUST,"T, Italy",1/29/2021 21:02,0.042553191,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",34.0198275,-80.9916454,https://www.google.com/maps/place/?q=place_id:ChIJyxA29l6l-IgRQCv1su4mpP4
26WIMPI-0361630J,,,"Via Ariana, Colleferro, RM 00034, Italy",,,,Termica Colleferro S.P.A.,1,,ChIJ2SRbw117JRMRzqadlG3-w3U,,True,,1,find_place,OK,"Termica Colleferro electric power plant, Italy",1/29/2021 21:02,0.857142857,"['point_of_interest', 'establishment']",41.7355067,12.9696185,https://www.google.com/maps/place/?q=place_id:ChIJ2SRbw117JRMRzqadlG3-w3U
26WIMPI-S19TCRPN,,,"91100 Trapani, Province of Trapani, Italy",,,,Trapani,1,,ChIJX5Ck1i9iGRMRgjSY-bze8Ys,,True,,2,find_place,OK,"Trapani, Italy",1/29/2021 21:03,1.0,"['locality', 'political']",38.0173505,12.5365171,https://www.google.com/maps/place/?q=place_id:ChIJX5Ck1i9iGRMRgjSY-bze8Ys
36W-TE-TUZLA---K,,,"21. april 4, Tuzla 75203, Bosnia & Herzegovina",,,,Tuzla Thermal Power Plant,1,,ChIJCTiDHfWtXkcRgBhqB3jI3_A,,True,,1,find_place,OK,"Tuzla coal-fired power station, Bosnia and Herzegovina",1/29/2021 21:03,0.4166666670000001,"['point_of_interest', 'establishment']",44.5199934,18.6057264,https://www.google.com/maps/place/?q=place_id:ChIJCTiDHfWtXkcRgBhqB3jI3_A
47W000000000172K,,,"Derryfrench, Loughrea, Co. Galway, Ireland",,,,Tynagh Power Plant,1,,ChIJY9bvxbx7XEgRrarVaIxsuBk,,True,,1,find_place,OK,"Tynagh gas-fired power station, Ireland",1/29/2021 21:03,0.666666667,"['point_of_interest', 'establishment']",53.1664882,-8.3845496,https://www.google.com/maps/place/?q=place_id:ChIJY9bvxbx7XEgRrarVaIxsuBk
26WIMPI-S08UCNGO,,,"Via Gradizza, 9B, 48017 Conselice RA, Italy",,,,Unigrà,1,,ChIJOZMLxaoQfkcRJVSVh0BZ2zM,,True,,1,find_place,OK,"Unigra Conselice electric power plant, Italy",1/29/2021 21:03,0.56,"['point_of_interest', 'establishment']",44.5348506,11.8600272,https://www.google.com/maps/place/?q=place_id:ChIJOZMLxaoQfkcRJVSVh0BZ2zM
26WIMPI-S09VNCH0,,,"Via di Vinchiana, 55100 Lucca LU, Italy",,,,Via di Vinchiana,1,,ChIJJ8Oee01_1RIRbN3XQfAWfcI,,True,,2,find_place,OK,"Vinchiana, Italy",1/29/2021 21:03,0.72,['route'],43.9175097,10.5333449,https://www.google.com/maps/place/?q=place_id:ChIJJ8Oee01_1RIRbN3XQfAWfcI
11WD4WALK5G----E,,,"Walheim power station, Mühlstraße, 74399 Walheim, Germany",,,,Kraftwerk Walheim (EnBW),1,,ChIJYa88Pl8rmEcRMvrVutPzoXM,,True,,1,find_place,OK,"Walheim power station, Germany",1/29/2021 21:03,0.482758621,"['premise', 'establishment']",49.0176801,9.157119,https://www.google.com/maps/place/?q=place_id:ChIJYa88Pl8rmEcRMvrVutPzoXM
19W0000000001098,,,"Wrotków, Lublin, Poland",,,,Wrotków,1,,ChIJRfGXqMZXIkcRLYHV6vdW1dM,,True,,2,find_place,OK,"Wrotków, Poland",1/29/2021 21:03,1.0,"['neighborhood', 'political']",51.2118486,22.5549777,https://www.google.com/maps/place/?q=place_id:ChIJRfGXqMZXIkcRLYHV6vdW1dM
19W000000000005K,,,"Przemysłowa 1, 62-700 Turek, Poland",,,,Elektrownia Adamów,1,,ChIJFbuwttEYG0cRmkZJnP28rWI,,True,,1,find_place,OK,"Adamów coal-fired power station, Poland",1/29/2021 21:11,0.5,"['point_of_interest', 'establishment']",52.0121467,18.5444668,https://www.google.com/maps/place/?q=place_id:ChIJFbuwttEYG0cRmkZJnP28rWI
29WYISAGRA-----I,,,"Agras 582 00, Greece",,,,Agras,1,,ChIJvy0bA4ukVxMRrJ79DfwcoF0,,True,,2,find_place,OK,"Agras, Greece",1/29/2021 21:11,1.0,"['locality', 'political']",40.8058655,22.0032706,https://www.google.com/maps/place/?q=place_id:ChIJvy0bA4ukVxMRrJ79DfwcoF0
26WIMPI-S07ARLIZ,,,"18030 Airole, Province of Imperia, Italy",,,,Airole,1,,ChIJe4gcMhGTzRIRUzW_YISZvAE,,True,,2,find_place,OK,"Airole, Italy",1/29/2021 21:11,1.0,"['locality', 'political']",43.8712411,7.5555666,https://www.google.com/maps/place/?q=place_id:ChIJe4gcMhGTzRIRUzW_YISZvAE
45V000000000012C,True,"MJMF+FQ Copenhagen, Denmark","2300 Copenhagen, Denmark",9F7JMJMF+FQ,55.68372240000001,12.6244942,Amagerværket,1,,ChIJBZUvxtSsU0YRcwhyOWC0l-U,Amagervaerket,True,1,2,places,OK,"Amagervaerket, Denmark",2021-02-02 10:13:22,0.88,"['transit_station', 'point_of_interest', 'establishment']",55.6837223,12.6244941,https://www.google.com/maps/place/?q=place_id:ChIJBZUvxtSsU0YRcwhyOWC0l-U
22WAMERCO000010Y,,,"Amercœur, 4020 Liège, Belgium",,,,Amercœur,1,,ChIJaUHVfK7wwEcR52IH9qXgvW4,,True,,6,find_place,OK,"Amercoeur, Belgium",1/29/2021 21:11,0.608695652,"['neighborhood', 'political']",50.6362947,5.5917374,https://www.google.com/maps/place/?q=place_id:ChIJaUHVfK7wwEcR52IH9qXgvW4
29WAISAMYNT-I--L,,,"Amyntaio 532 00, Greece",,,,Amyntaio,1,,ChIJu1mJPPBxVxMR8ViNp5NozZA,,True,,2,find_place,OK,"Amyndeo, Greece",1/29/2021 21:11,0.666666667,"['locality', 'political']",40.6905178,21.6797432,https://www.google.com/maps/place/?q=place_id:ChIJu1mJPPBxVxMR8ViNp5NozZA
26WIMPI-0073522R,,,"Calle Miotti, 16, 30141 Murano VE, Italy",,,,Andromeda Murano,1,,ChIJAaO10QKufkcR5tVIj5abHz4,,True,,2,find_place,OK,"Andromeda, Italy",1/29/2021 21:11,0.72,"['point_of_interest', 'establishment']",45.4528387,12.3529693,https://www.google.com/maps/place/?q=place_id:ChIJAaO10QKufkcR5tVIj5abHz4
47W000000000154M,,,"Ballylumford, Larne, UK",,,,Ballylumford,1,,ChIJi1eMKOiXYUgR_2TOxQTyGoo,,False,,3,find_place,BUST,"Ballylumford, Ireland",1/31/2021 17:25,1.0,"['locality', 'political']",54.84561,-5.7808302,https://www.google.com/maps/place/?q=place_id:ChIJi1eMKOiXYUgR_2TOxQTyGoo
18WBES5-123456-T,,,"Besòs, Barcelona, Spain",,,,Besòs,1,,ChIJm_QykAu8pBIRo0snK3Jqwo0,,True,,2,find_place,OK,"Besos, Spain",1/29/2021 21:11,0.8,"['natural_feature', 'establishment']",41.4862955,2.1925285,https://www.google.com/maps/place/?q=place_id:ChIJm_QykAu8pBIRo0snK3Jqwo0
26WIMPI-01151835,,,"04100 Borgo Sabotino Province of Latina, Italy",,,,Borgo Sabotino,1,,ChIJCS926_EJJRMRt2ut96XE8Tg,,True,,2,find_place,OK,"Borgo Sabotino, Italy",1/29/2021 21:11,1.0,"['locality', 'political']",41.4181392,12.8486076,https://www.google.com/maps/place/?q=place_id:ChIJCS926_EJJRMRt2ut96XE8Tg
49W000000000054X,,,"Zeedijk 32, 4454 PM Borssele, Netherlands",,,,Borssele Nuclear Power Station,1,,ChIJoZfaSBSFxEcRXhtHn0R6MUU,,True,,1,find_place,OK,"Borssele nuclear plant, Netherlands",1/29/2021 21:11,0.666666667,"['point_of_interest', 'establishment']",51.4307144,3.7174252,https://www.google.com/maps/place/?q=place_id:ChIJoZfaSBSFxEcRXhtHn0R6MUU
26WIMPI-S04BRSS7,,,"39042 Brixen, South Tyrol, Italy",,,,Brixen,1,,ChIJzQkqEmkFeEcR_Zac_Ls-KC8,,False,,3,find_place,BUST,"Bressanone, Italy",1/29/2021 21:11,0.5,"['locality', 'political']",46.7177048,11.6572436,https://www.google.com/maps/place/?q=place_id:ChIJzQkqEmkFeEcR_Zac_Ls-KC8
26WIMPI-S04BMRN3,,,"39031 Bruneck, South Tyrol, Italy",,,,Bruneck,1,,ChIJY1vi3SUgeEcRDOk_Xp-xvsk,,True,,2,find_place,OK,"Brunico, Italy",1/29/2021 21:11,0.7142857140000001,"['administrative_area_level_3', 'political']",46.788606,11.9515441,https://www.google.com/maps/place/?q=place_id:ChIJY1vi3SUgeEcRDOk_Xp-xvsk
26WIMPI-S08CRCBN,,,"Via Baiona, 190, 48123 Ravenna RA, Italy",,,,Cabot Italiana S.P.A.,1,,ChIJSRIj_9PkfUcRIfgdOiFPomk,,True,,1,find_place,OK,"Cabot Ravenna Cte electric power plant, Italy",1/29/2021 21:11,0.540540541,"['point_of_interest', 'establishment']",44.4582154,12.2310287,https://www.google.com/maps/place/?q=place_id:ChIJSRIj_9PkfUcRIfgdOiFPomk
26WIMPI-S01CLCNS,,,"12034 Calcinere Province of Cuneo, Italy",,,,Calcinere,1,,ChIJYRaSK3AuzRIRjkc3CtEv0fk,,True,,2,find_place,OK,"Calcinere, Italy",1/29/2021 21:11,1.0,"['locality', 'political']",44.6882238,7.2331161,https://www.google.com/maps/place/?q=place_id:ChIJYRaSK3AuzRIRjkc3CtEv0fk
26WIMPI-S15CLRAF,,,"83040 Castelvetere sul Calore, Province of Avellino, Italy",,,,Castelvetere sul Calore,1,,ChIJawzywinVOxMRa9-k3QV5ik0,,True,,2,find_place,OK,"Calore, Italy",1/29/2021 21:11,0.413793103,"['locality', 'political']",40.929257,14.9863479,https://www.google.com/maps/place/?q=place_id:ChIJawzywinVOxMRa9-k3QV5ik0
26WIMPI-S02CHMGM,,,"11018 Villeneuve, Aosta Valley, Italy",,,,Centrale di Champagne 2,1,,ChIJAc-6R9ojiUcR9npF05JRWSo,,True,,1,find_place,OK,"Champagne hydroelectric dam, Italy",1/31/2021 16:53,0.5625,"['point_of_interest', 'establishment']",45.6997586,7.1891424,https://www.google.com/maps/place/?q=place_id:ChIJAc-6R9ojiUcR9npF05JRWSo
26WIMPI-S02CHMP4,,,"11018 Villeneuve, Aosta Valley, Italy",,,,Centrale di Champagne 2,1,,ChIJAc-6R9ojiUcR9npF05JRWSo,,True,,1,find_place,OK,"Champagne hydroelectric dam, Italy",1/31/2021 16:53,0.5625,"['point_of_interest', 'establishment']",45.6997586,7.1891424,https://www.google.com/maps/place/?q=place_id:ChIJAc-6R9ojiUcR9npF05JRWSo
26WIMPI-S05CHVIA,,,"37139 Chievo, VR, Italy",,,,Chievo,1,,ChIJWV8Kx93jgUcR64AD6cZkwvA,,True,,2,find_place,OK,"Chievo, Italy",1/29/2021 21:12,1.0,"['locality', 'political']",45.4626127,10.9149339,https://www.google.com/maps/place/?q=place_id:ChIJWV8Kx93jgUcR64AD6cZkwvA
26WIMPI-S06CHVLZ,,,"33090 Chievolis, Province of Pordenone, Italy",,,,Chievolis,1,,ChIJl9YaxWiFeUcRETdvLogJByY,,True,,2,find_place,OK,"Chievolis, Italy",1/29/2021 21:12,1.0,"['locality', 'political']",46.2545519,12.7353981,https://www.google.com/maps/place/?q=place_id:ChIJl9YaxWiFeUcRETdvLogJByY
18WCOM5-12345-0I,,,,,,,,0,,,,False,,4,geocode,BUST,"Composti, Spain",1/29/2021 21:12,0.0,[],,,
26WIMPI-S09C2RNB,,,"Cornia, Italy",,,,Cornia,12,,ChIJ6dv-AUwg1hIREbxVSjDKeUk,,True,,2,find_place,OK,"Cornia, Italy",1/29/2021 21:12,1.0,"['natural_feature', 'establishment']",43.0711073,10.7099959,https://www.google.com/maps/place/?q=place_id:ChIJ6dv-AUwg1hIREbxVSjDKeUk
26WIMPI-S03ACMSM,,,"Mincio, Italy",,,,Mincio,1,,ChIJP5SjDqh_f0cRt-I2E_t_hJQ,,True,,4,find_place,OK,"Mincio, Italy",1/29/2021 21:12,0.75,"['natural_feature', 'establishment']",45.2820667,10.7205021,https://www.google.com/maps/place/?q=place_id:ChIJP5SjDqh_f0cRt-I2E_t_hJQ
17W100P100P0263D,,,"Dirinon, France",,,,Dirinon,1,,ChIJ65kujYK0FkgREG7lNs2lDAQ,,True,,2,find_place,OK,"Dirinon, France",1/29/2021 21:12,1.0,"['locality', 'political']",48.3981936,-4.2697754,https://www.google.com/maps/place/?q=place_id:ChIJ65kujYK0FkgREG7lNs2lDAQ
50WP00000000113M,,,"Dokka, 2870 Dokka, Norway",,,,Dokka,1,,ChIJs1XtoAQmQEYRosCIrtgOcTY,,True,,1,find_place,OK,"Dokka Kr hydroelectric dam, Norway",1/29/2021 21:12,0.7692307690000001,"['natural_feature', 'establishment']",60.8671973,10.0491089,https://www.google.com/maps/place/?q=place_id:ChIJs1XtoAQmQEYRosCIrtgOcTY
19W000000000043C,,,"Mszana Dolna, Poland",,,,Mszana Dolna,1,,ChIJ58mqARsMFkcRWXGOz12rGTY,,True,,4,find_place,OK,"Dolna, Poland",1/29/2021 21:12,0.454545455,"['locality', 'political']",49.67403,20.07982,https://www.google.com/maps/place/?q=place_id:ChIJ58mqARsMFkcRWXGOz12rGTY
50WP00000000119A,,,,,,,,0,,,,False,,4,geocode,BUST,"Duge, Norway",1/29/2021 21:12,0.0,[],,,
38W-MT--EEJ----3,,,"Unnamed Rd,, 40107 Ida-Viru maakond, Estonia",,,,Auvere Power Plant,1,,ChIJHZHKkd5ElEYRYJBpAID4Pd4,,False,,4,find_place,BUST,"Elektrijaam, Estonia",1/29/2021 21:12,0.344827586,"['point_of_interest', 'establishment']",59.2699331,27.8947177,https://www.google.com/maps/place/?q=place_id:ChIJHZHKkd5ElEYRYJBpAID4Pd4
27W-PU-ELED----H,,,"Olivova 2096/4, 110 00 Nové Město, Czechia",,,,eLED Design,1,,ChIJQb47G5OUC0cRI6hPTUak_Y4,,True,,2,find_place,OK,"Eled, Czech Republic",1/29/2021 21:12,0.533333333,"['point_of_interest', 'establishment']",50.0827986,14.4305853,https://www.google.com/maps/place/?q=place_id:ChIJQb47G5OUC0cRI6hPTUak_Y4
11WD7EMSL-G-KW-T,,,"Am Hilgenberg, 49811 Lingen (Ems), Germany",,,,Emsland Nuclear Power Plant,1,,ChIJLextOiYouEcRjGbBJbsK35c,,True,,1,find_place,OK,"Emsland gas-fired power station, Germany",1/29/2021 21:12,0.5,"['point_of_interest', 'establishment']",52.4730143,7.3222681,https://www.google.com/maps/place/?q=place_id:ChIJLextOiYouEcRjGbBJbsK35c
11WD2ERZH0002682,,,"Erzhausen, Germany",,,,Erzhausen,1,,ChIJBd3V3OJzvUcR1x_smqFnisc,,True,,2,find_place,OK,"Erzhausen, Germany",1/29/2021 21:12,1.0,"['locality', 'political']",49.9522194,8.6389773,https://www.google.com/maps/place/?q=place_id:ChIJBd3V3OJzvUcR1x_smqFnisc
26WIMPI-S02FBRGG,,,"Via Velia, 11, 84122 Salerno SA, Italy",,,,Diva 24 Faubourg Angel Srl,1,,ChIJdYYOSCXCOxMROxEAM6n3pi0,,False,,3,find_place,BUST,"Faubourg, Italy",1/29/2021 21:12,0.470588235,"['clothing_store', 'point_of_interest', 'store', 'establishment']",40.6770758,14.762839,https://www.google.com/maps/place/?q=place_id:ChIJdYYOSCXCOxMROxEAM6n3pi0
26WIMPI-S01FCNU2,,,"Fucine Lake, 67058 San Benedetto dei Marsi, Province of L'Aquila, Italy",,,,Fucine Lake,1,,ChIJoRVrLxweMBMRfqZLJcB98gA,,True,,2,find_place,OK,"Fucine, Italy",1/29/2021 21:12,0.705882353,"['natural_feature', 'establishment']",41.995,13.547222,https://www.google.com/maps/place/?q=place_id:ChIJoRVrLxweMBMRfqZLJcB98gA
26WIMPIVELINO-1Q,,,"22027 Galletto, Province of Como, Italy",,,,Galletto,1,,ChIJG1kWvOWChkcRv_s8D0_xXPQ,,True,,2,find_place,OK,"Galleto, Italy",1/29/2021 21:12,0.933333333,"['locality', 'political']",45.8257158,8.9877042,https://www.google.com/maps/place/?q=place_id:ChIJG1kWvOWChkcRv_s8D0_xXPQ
26WIMPI-S04PGRDE,,,"Val Gardena, 39040 Kastelruth, South Tyrol, Italy",,,,Val Gardena,2,,ChIJ12gcNWkTeEcRe3aEgCXkDoE,,True,,2,find_place,OK,"Gardena, Italy",1/29/2021 21:12,0.7777777779999999,"['natural_feature', 'establishment']",46.5597584,11.7049259,https://www.google.com/maps/place/?q=place_id:ChIJ12gcNWkTeEcRe3aEgCXkDoE
49W000000000096H,,,Netherlands,,,,Netherlands,1,,ChIJu-SH28MJxkcRnwq9_851obM,,False,,4,find_place,BUST,"Nl, Netherlands",1/29/2021 21:12,0.19047619,"['country', 'political']",52.132633,5.291266,https://www.google.com/maps/place/?q=place_id:ChIJu-SH28MJxkcRnwq9_851obM
48WSTN0000GLNDOL,,,"map is correct, but the current image links to somewhere in Thailand, 1501 M St NW Suite 900, Washington, DC 20005, United States",,,,American Wind Energy Association,1,,ChIJ2Stei7-3t4kR4EoYXrKFfnI,,False,,3,find_place,BUST,"Glndo, United Kingdom",1/29/2021 21:12,0.162162162,"['point_of_interest', 'establishment']",38.9059344,-77.034881,https://www.google.com/maps/place/?q=place_id:ChIJ2Stei7-3t4kR4EoYXrKFfnI
26WIMPIGROSIO-11,,,"23033 Grosio, Province of Sondrio, Italy",,,,Grosio,1,,ChIJjajp3Yumg0cRNbC3cxDiMf4,,True,,2,find_place,OK,"Grosio, Italy",1/29/2021 21:12,1.0,"['locality', 'political']",46.2981557,10.2746514,https://www.google.com/maps/place/?q=place_id:ChIJjajp3Yumg0cRNbC3cxDiMf4
11WD4HLBR1CS---A,,,"Lichtenbergerstraße 23, 74076 Heilbronn, Germany",,,,"EnBW, Heilbronn thermal power station",1,,ChIJp9cChwkmmEcRWEiiH8E234M,,True,,1,find_place,OK,"Heilbronn coal-fired power station, Germany",1/29/2021 21:12,0.580645161,"['point_of_interest', 'establishment']",49.1779394,9.2078444,https://www.google.com/maps/place/?q=place_id:ChIJp9cChwkmmEcRWEiiH8E234M
26WIMPI-S08TDFRR,,,"Via Balzella, 24, 47122 Forlì FC, Italy",,,,Laboratori Hera Forli,1,,ChIJvehCOh6oLBMRnNFSlhGDQKY,,True,,2,find_place,OK,"Hera Forlì Bagnolo, Italy",1/29/2021 21:12,0.46153846200000004,"['point_of_interest', 'establishment']",44.2244835,12.072811,https://www.google.com/maps/place/?q=place_id:ChIJvehCOh6oLBMRnNFSlhGDQKY
46WPU0000000054M,,,"Olidan Hydroelectric Power Station, 461 34 Trollhättan, Sweden",,,,Olidan Hydroelectric Power Station,1,,ChIJM5T_BlI8RUYRJozx_oI4t7M,,False,,3,find_place,BUST,"Hojum, Sweden",1/29/2021 21:12,0.181818182,['premise'],58.2742,12.2722,https://www.google.com/maps/place/?q=place_id:ChIJM5T_BlI8RUYRJozx_oI4t7M
48WSTN00000HRTL5,,,"1922 Nazareth Church Rd, Spartanburg, SC 29301, United States",,,,Copart- Spartanburg,1,,ChIJ5dwRBLKGV4gRmCZWVY8_73A,,False,,3,find_place,BUST,"Hrtl, United Kingdom",1/29/2021 21:12,0.181818182,"['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']",34.9277229,-82.0592193,https://www.google.com/maps/place/?q=place_id:ChIJ5dwRBLKGV4gRmCZWVY8_73A
11WD7HUCK2G--KWR,,,"Huckingen, Duisburg, Germany",,,,Huckingen,1,,ChIJPbNnrPW4uEcRoMZXMYHyJwU,,True,,4,find_place,OK,"Huckingen, Germany",1/29/2021 21:12,0.818181818,"['sublocality_level_2', 'sublocality', 'political']",51.3652323,6.7543986,https://www.google.com/maps/place/?q=place_id:ChIJPbNnrPW4uEcRoMZXMYHyJwU
47W000000000240T,,,"Carranstown, Duleek, Co. Meath, A92 EP23, Ireland",,,,Indaver Waste-to-Energy,1,,ChIJ0V-sKRk5Z0gRxeA594Zae7E,,True,,1,find_place,OK,"Indaver geothermal plant, Ireland",1/29/2021 21:12,0.46666666700000003,"['point_of_interest', 'establishment']",53.6774155,-6.392443,https://www.google.com/maps/place/?q=place_id:ChIJ0V-sKRk5Z0gRxeA594Zae7E
29WAISKARDIAIIIY,,,"Dimitrios Ipsilantis 502 00, Greece",,,,Kardia Power Plant,1,,ChIJgTYVkrXVWRMRr4fVZ0Ja6IA,,True,,1,find_place,OK,"Kardia coal-fired power station, Greece",1/29/2021 21:12,0.666666667,"['point_of_interest', 'establishment']",40.4087051,21.78566,https://www.google.com/maps/place/?q=place_id:ChIJgTYVkrXVWRMRr4fVZ0Ja6IA
29WAISKARDIAI--I,,,"Dimitrios Ipsilantis 502 00, Greece",,,,Kardia Power Plant,1,,ChIJgTYVkrXVWRMRr4fVZ0Ja6IA,,True,,1,find_place,OK,"Kardia coal-fired power station, Greece",1/29/2021 21:12,0.666666667,"['point_of_interest', 'establishment']",40.4087051,21.78566,https://www.google.com/maps/place/?q=place_id:ChIJgTYVkrXVWRMRr4fVZ0Ja6IA
43W-KEG-HPP----I,,,"Ķegums, Ķeguma pilsēta, Latvia",,,,Ķegums,1,,ChIJJ4F1_psj6UYRjCWa4lbZV5Y,,True,,2,find_place,OK,"Kegums, Latvia",1/29/2021 21:12,0.833333333,"['locality', 'political']",56.7402899,24.7181651,https://www.google.com/maps/place/?q=place_id:ChIJJ4F1_psj6UYRjCWa4lbZV5Y
47W000000000156I,,,"Larne Rd, Eden, Carrickfergus BT38 7LX, United Kingdom",,,,AES Kilroot Power Station,1,,ChIJ3cmJ2FmfYUgRotmVP9GGjRc,,False,,1,find_place,BUST,"Kilroot gas-fired power station, Ireland",1/29/2021 21:12,0.7777777779999999,"['point_of_interest', 'establishment']",54.7266143,-5.7640742,https://www.google.com/maps/place/?q=place_id:ChIJ3cmJ2FmfYUgRotmVP9GGjRc
12W-0000000052-D,,,"Eigen, 5325 Leibstadt, Switzerland",,,,Nuclear Power Plant Leibstadt AG,2,,ChIJhY2la1ZCkEcRGIHMTPgJ64A,,True,,1,find_place,OK,"Kkl Kernkw Leibstadt nuclear plant, Switzerland",1/29/2021 21:12,0.608695652,"['point_of_interest', 'establishment']",47.600817,8.1838828,https://www.google.com/maps/place/?q=place_id:ChIJhY2la1ZCkEcRGIHMTPgJ64A
29WAISKOMOTIN-IO,,,"Komotini 691 00, Greece",,,,Komotini,1,,ChIJiTjy-yDsrRQRe5WQHe-r2rQ,,True,,2,find_place,OK,"Komotini, Greece",1/29/2021 21:12,1.0,"['locality', 'political']",41.1224394,25.4065582,https://www.google.com/maps/place/?q=place_id:ChIJiTjy-yDsrRQRe5WQHe-r2rQ
46WPU00000000210,,,"840 90 Krokströmmen, Sweden",,,,Krokströmmen,1,,ChIJF7mbxz5Vb0YRKVxGJKB_zFg,,True,,2,find_place,OK,"Krokströmmen, Sweden",1/29/2021 21:12,1.0,"['locality', 'political']",62.046667,14.8778633,https://www.google.com/maps/place/?q=place_id:ChIJF7mbxz5Vb0YRKVxGJKB_zFg
48WSTN00000LAIGM,,,"Laig, Isle of Eigg PH42 4RL, UK",,,,Laig,1,,ChIJ0fcIkc4NjEgR3VOxS4LJBRo,,True,,2,find_place,OK,"Laig, United Kingdom",1/29/2021 21:12,1.0,"['locality', 'political']",56.9110931,-6.1626241,https://www.google.com/maps/place/?q=place_id:ChIJ0fcIkc4NjEgR3VOxS4LJBRo
17W100P100P0230S,,,"41220 Saint-Laurent-Nouan, France",,,,Centrale Nucléaire de Saint-Laurent-Nouan,1,,ChIJaSICxUq95EcRwQr3o4DEhVA,,True,,1,find_place,OK,"St Laurent nuclear plant, France",1/29/2021 21:12,0.4375,"['point_of_interest', 'establishment']",47.7198136,1.577853,https://www.google.com/maps/place/?q=place_id:ChIJaSICxUq95EcRwQr3o4DEhVA
50WP00000000411E,,,"Leirdøla, 6868 Gaupne, Norway",,,,Leirdøla,1,,ChIJmbnfR3joFUYRLnpIlbYBJSo,,True,,2,find_place,OK,"Leirdola, Norway",1/29/2021 21:12,0.875,"['natural_feature', 'establishment']",61.4729606,7.2201295,https://www.google.com/maps/place/?q=place_id:ChIJmbnfR3joFUYRLnpIlbYBJSo
11WD8LIPD1L----P,,,"Lippendorf, Neukieritzsch, Germany",,,,Lippendorf,1,,ChIJa1_-ldvkpkcRYK531s2xIQo,,True,,1,find_place,OK,"Lippendorf coal-fired power station, Germany",1/29/2021 21:13,1.0,"['sublocality_level_1', 'sublocality', 'political']",51.189581,12.3625637,https://www.google.com/maps/place/?q=place_id:ChIJa1_-ldvkpkcRYK531s2xIQo
